created_at,kind,userid,playlist.artwork_url,playlist.created_at,playlist.duration,playlist.id,playlist.kind,playlist.last_modified,playlist.likes_count,playlist.managed_by_feeds,playlist.permalink,playlist.permalink_url,playlist.public,playlist.reposts_count,playlist.secret_token,playlist.sharing,playlist.title,playlist.track_count,playlist.uri,playlist.user_id,playlist.set_type,playlist.is_album,playlist.published_at,playlist.release_date,playlist.display_date,playlist.user.avatar_url,playlist.user.first_name,playlist.user.followers_count,playlist.user.full_name,playlist.user.id,playlist.user.kind,playlist.user.last_modified,playlist.user.last_name,playlist.user.permalink,playlist.user.permalink_url,playlist.user.uri,playlist.user.urn,playlist.user.username,playlist.user.verified,playlist.user.city,playlist.user.country_code,playlist.user.badges.pro,playlist.user.badges.pro_unlimited,playlist.user.badges.verified,playlist.user.station_urn,playlist.user.station_permalink
2016-09-03T11:24:05Z,like,25687,https://i1.sndcdn.com/artworks-000085035544-7xaewy-large.jpg,2014-07-13T06:44:01Z,3067369,43332179,playlist,2020-03-19T22:44:57Z,10287,False,the-glitch-mob-love-death-immortality,https://soundcloud.com/theglitchmob/sets/the-glitch-mob-love-death-immortality,True,2335,,public,The Glitch Mob - Love Death Immortality,10,https://api.soundcloud.com/playlists/43332179,6289,album,True,,2014-02-08T00:00:00Z,2014-07-13T06:44:01Z,https://i1.sndcdn.com/avatars-2rHpTkKwekSFtrFM-EWIl2Q-large.jpg,,343552,,6289,user,2021-09-06T18:01:44Z,,theglitchmob,https://soundcloud.com/theglitchmob,https://api.soundcloud.com/users/6289,soundcloud:users:6289,The Glitch Mob,True,,,False,True,True,soundcloud:system-playlists:artist-stations:6289,artist-stations:6289
2020-10-30T23:12:08Z,like,25693,,2019-03-06T18:25:05Z,10489483,723577875,playlist,2019-03-06T18:25:05Z,30,False,sxm-festival-2019-x-when-we,https://soundcloud.com/when-we-dip/sets/sxm-festival-2019-x-when-we,True,13,,public,SXM Festival 2019 X When We Dip,2,https://api.soundcloud.com/playlists/723577875,13473387,,False,2019-03-06T18:25:05Z,,2019-03-06T18:25:05Z,https://i1.sndcdn.com/avatars-ppSCXQT1IQHvdJVv-0gmvLA-large.jpg,,150777,,13473387,user,2021-11-25T17:58:15Z,,when-we-dip,https://soundcloud.com/when-we-dip,https://api.soundcloud.com/users/13473387,soundcloud:users:13473387,When We Dip,True,Dublin / Montréal / Berlin,,False,True,True,soundcloud:system-playlists:artist-stations:13473387,artist-stations:13473387
2020-07-25T23:58:10Z,like,25693,,2020-07-22T04:30:34Z,482038,1096608106,playlist,2020-07-22T04:30:34Z,3,False,paul-hazendonk-felix-raphael,https://soundcloud.com/just-deep-music-1/sets/paul-hazendonk-felix-raphael,True,1,,public,Paul Hazendonk & Felix Raphael - Desires (Carlo Whale Remix) [Poesie Musik],1,https://api.soundcloud.com/playlists/1096608106,147942124,,False,2020-07-22T04:30:34Z,,2020-07-22T04:30:34Z,https://i1.sndcdn.com/avatars-000140795271-dhosei-large.jpg,,1278,,147942124,user,2017-05-25T04:04:24Z,,just-deep-music-1,https://soundcloud.com/just-deep-music-1,https://api.soundcloud.com/users/147942124,soundcloud:users:147942124,Just Deep Music,False,,,False,False,False,soundcloud:system-playlists:artist-stations:147942124,artist-stations:147942124
2020-07-25T23:51:32Z,like,25693,,2020-07-22T04:31:05Z,180088,1096608289,playlist,2020-07-22T04:31:05Z,1,False,dowden-adrian-roman-white-rain,https://soundcloud.com/just-deep-music-1/sets/dowden-adrian-roman-white-rain,True,0,,public,Dowden & Adrian Roman - White Rain (Dmitry Molosh Remix) [Clubsonica Records],1,https://api.soundcloud.com/playlists/1096608289,147942124,,False,2020-07-22T04:31:05Z,,2020-07-22T04:31:05Z,https://i1.sndcdn.com/avatars-000140795271-dhosei-large.jpg,,1278,,147942124,user,2017-05-25T04:04:24Z,,just-deep-music-1,https://soundcloud.com/just-deep-music-1,https://api.soundcloud.com/users/147942124,soundcloud:users:147942124,Just Deep Music,False,,,False,False,False,soundcloud:system-playlists:artist-stations:147942124,artist-stations:147942124
2020-06-08T08:29:06Z,like,25693,https://i1.sndcdn.com/artworks-000593305401-7b658a-large.jpg,2019-09-05T16:07:23Z,4034252,862444311,playlist,2019-09-22T18:05:06Z,323,False,aluna-juntos,https://soundcloud.com/resuenomusic/sets/aluna-juntos,True,71,,public,ALUNA - Juntos,8,https://api.soundcloud.com/playlists/862444311,338223605,album,True,2019-09-10T11:37:10Z,2019-09-08T00:00:00Z,2019-09-10T11:37:10Z,https://i1.sndcdn.com/avatars-000351381701-ax7akv-large.jpg,,6232,,338223605,user,2021-12-21T15:28:48Z,,resuenomusic,https://soundcloud.com/resuenomusic,https://api.soundcloud.com/users/338223605,soundcloud:users:338223605,Resueño,False,Lago Atitlán,GT,False,True,False,soundcloud:system-playlists:artist-stations:338223605,artist-stations:338223605
2020-05-14T10:13:30Z,like,25693,https://i1.sndcdn.com/artworks-mGDeqGmaCDzFwM2S-vjgofQ-large.jpg,2020-03-03T09:41:36Z,1996930,1004444317,playlist,2020-04-24T15:20:18Z,2176,False,thunderstorm,https://soundcloud.com/boris-brejcha/sets/thunderstorm,True,260,,public,Thunderstorm,4,https://api.soundcloud.com/playlists/1004444317,387446,,False,2020-04-24T15:20:18Z,,2020-04-24T15:20:18Z,https://i1.sndcdn.com/avatars-000345692174-yb74et-large.jpg,Boris,609155,Boris Brejcha,387446,user,2021-11-26T07:39:38Z,Brejcha,boris-brejcha,https://soundcloud.com/boris-brejcha,https://api.soundcloud.com/users/387446,soundcloud:users:387446,Boris Brejcha,True,Frankfurt,DE,False,True,True,soundcloud:system-playlists:artist-stations:387446,artist-stations:387446
2020-03-31T07:17:10Z,like,25693,https://i1.sndcdn.com/artworks-O6pYRpe7reUGLsu3-TblgTg-large.jpg,2020-03-27T05:01:07Z,1749734,1019671045,playlist,2020-11-06T16:30:34Z,627,False,bedouin-whistleman-ep,https://soundcloud.com/bedouin-official/sets/bedouin-whistleman-ep,True,113,,public,Bedouin - Whistleman EP,4,https://api.soundcloud.com/playlists/1019671045,46296039,,False,2020-03-27T05:01:07Z,2020-03-26T00:00:00Z,2020-03-27T05:01:07Z,https://i1.sndcdn.com/avatars-000624048945-ppjlsi-large.jpg,Bedouin,86173,Bedouin,46296039,user,2020-11-19T16:07:48Z,,bedouin-official,https://soundcloud.com/bedouin-official,https://api.soundcloud.com/users/46296039,soundcloud:users:46296039,Bedouin [Official],True,Brooklyn,US,True,False,True,soundcloud:system-playlists:artist-stations:46296039,artist-stations:46296039
2020-03-28T14:05:29Z,like,25693,,2019-11-12T16:29:22Z,8757055,922393168,playlist,2019-11-12T21:55:17Z,1341,False,mayan-warrior-burnin-man-2019,https://soundcloud.com/bedouin-official/sets/mayan-warrior-burnin-man-2019,True,154,,public,Mayan Warrior - Burning Man 2019 Sunrise Set,1,https://api.soundcloud.com/playlists/922393168,46296039,,False,2019-11-12T16:29:22Z,,2019-11-12T16:29:22Z,https://i1.sndcdn.com/avatars-000624048945-ppjlsi-large.jpg,Bedouin,86173,Bedouin,46296039,user,2020-11-19T16:07:48Z,,bedouin-official,https://soundcloud.com/bedouin-official,https://api.soundcloud.com/users/46296039,soundcloud:users:46296039,Bedouin [Official],True,Brooklyn,US,True,False,True,soundcloud:system-playlists:artist-stations:46296039,artist-stations:46296039
2020-03-28T13:26:47Z,like,25693,https://i1.sndcdn.com/artworks-O6pYRpe7reUGLsu3-TblgTg-large.jpg,2020-02-07T16:47:56Z,1749734,983317066,playlist,2020-06-26T14:35:02Z,114,False,hbd001-bedouin-whistleman-ep,https://soundcloud.com/humanbydefault/sets/hbd001-bedouin-whistleman-ep,True,24,,public,Bedouin - Whistleman EP,4,https://api.soundcloud.com/playlists/983317066,603600573,,False,2020-03-27T04:54:34Z,2020-03-26T00:00:00Z,2020-03-27T04:54:34Z,https://i1.sndcdn.com/avatars-2zahiqoNfBCsNjuu-5Kb3Eg-large.jpg,Human,3290,Human By Default,603600573,user,2022-02-25T09:06:35Z,By Default,humanbydefault,https://soundcloud.com/humanbydefault,https://api.soundcloud.com/users/603600573,soundcloud:users:603600573,Human By Default,False,,,False,True,False,soundcloud:system-playlists:artist-stations:603600573,artist-stations:603600573
2020-02-23T21:24:08Z,like,25693,,2020-02-04T15:26:40Z,457247,981221017,playlist,2020-02-04T15:26:40Z,41,False,felix-kroecher-feat-haptic,https://soundcloud.com/felix-kroecher/sets/felix-kroecher-feat-haptic,True,8,,public,Felix Kröcher feat. Haptic - Faceless Fears,1,https://api.soundcloud.com/playlists/981221017,457957,,False,2020-02-04T15:26:40Z,,2020-02-04T15:26:40Z,https://i1.sndcdn.com/avatars-zf72nafxsBZhvy0f-VnQYLA-large.jpg,Felix,52050,Felix Kröcher,457957,user,2022-02-11T12:08:13Z,Kröcher,felix-kroecher,https://soundcloud.com/felix-kroecher,https://api.soundcloud.com/users/457957,soundcloud:users:457957,Felix Kroecher,True,Frankfurt,DE,False,True,True,soundcloud:system-playlists:artist-stations:457957,artist-stations:457957
