created_at,kind,userid,playlist.artwork_url,playlist.created_at,playlist.duration,playlist.id,playlist.kind,playlist.last_modified,playlist.likes_count,playlist.managed_by_feeds,playlist.permalink,playlist.permalink_url,playlist.public,playlist.reposts_count,playlist.secret_token,playlist.sharing,playlist.title,playlist.track_count,playlist.uri,playlist.user_id,playlist.set_type,playlist.is_album,playlist.published_at,playlist.release_date,playlist.display_date,playlist.user.avatar_url,playlist.user.first_name,playlist.user.followers_count,playlist.user.full_name,playlist.user.id,playlist.user.kind,playlist.user.last_modified,playlist.user.last_name,playlist.user.permalink,playlist.user.permalink_url,playlist.user.uri,playlist.user.urn,playlist.user.username,playlist.user.verified,playlist.user.city,playlist.user.country_code,playlist.user.badges.pro,playlist.user.badges.pro_unlimited,playlist.user.badges.verified,playlist.user.station_urn,playlist.user.station_permalink
2016-11-04T09:23:50Z,like,13790,,2016-08-02T01:46:38Z,101990,246690626,playlist,2016-11-04T09:23:42Z,12,False,eyeball-kid-works-by-my,https://soundcloud.com/eskaonline/sets/eyeball-kid-works-by-my,True,0,,public,"EYEBALL kid ""(works by my daughter Wonder Hackett aged 2)",1,https://api.soundcloud.com/playlists/246690626,13790,,False,2016-08-02T01:46:38Z,,2016-08-02T01:46:38Z,https://i1.sndcdn.com/avatars-000509654025-ib36xs-large.jpg,ESKA,5291,ESKA,13790,user,2020-12-01T07:16:45Z,,eskaonline,https://soundcloud.com/eskaonline,https://api.soundcloud.com/users/13790,soundcloud:users:13790,ESKA,True,London,,True,False,True,soundcloud:system-playlists:artist-stations:13790,artist-stations:13790
2017-01-10T13:08:34Z,like,13791,https://i1.sndcdn.com/artworks-000200141048-mwhd17-large.jpg,2016-12-26T12:13:51Z,1969966,286559342,playlist,2018-07-15T19:49:27Z,59,False,var014-olvrkcra-ghsts-ep,https://soundcloud.com/variance/sets/var014-olvrkcra-ghsts-ep,True,10,,public,[VAR014] - OLVR/KCRA - GHSTS EP,5,https://api.soundcloud.com/playlists/286559342,70647206,ep,True,2016-12-26T12:13:51Z,2017-01-09T00:00:00Z,2016-12-26T12:13:51Z,https://i1.sndcdn.com/avatars-000485278827-z6kyry-large.jpg,Electronic,3942,Electronic Specialists,70647206,user,2018-09-15T13:46:41Z,Specialists,variance,https://soundcloud.com/variance,https://api.soundcloud.com/users/70647206,soundcloud:users:70647206,Variance,False,https://bit.ly/2OrIO4J <- YOUTUBE,IE,False,False,False,soundcloud:system-playlists:artist-stations:70647206,artist-stations:70647206
2017-01-10T12:58:47Z,like,13791,https://i1.sndcdn.com/artworks-000200703343-wh5c9r-large.jpg,2016-12-31T15:20:10Z,1002226,287932633,playlist,2017-01-09T13:05:28Z,25,False,lost-island-ep,https://soundcloud.com/karmaamusic/sets/lost-island-ep,True,2,,public,Lost island ep,2,https://api.soundcloud.com/playlists/287932633,150116749,,False,2016-12-31T15:20:10Z,2016-12-06T00:00:00Z,2016-12-31T15:20:10Z,https://i1.sndcdn.com/avatars-s4bzmzQGW0y7S0UD-w9LA7w-large.jpg,"3000Grad, Sol Selectas, Traum",3269,"3000Grad, Sol Selectas, Traum",150116749,user,2022-02-10T09:46:32Z,,karmaamusic,https://soundcloud.com/karmaamusic,https://api.soundcloud.com/users/150116749,soundcloud:users:150116749,Karmaâ,False,Toulouse,FR,False,True,False,soundcloud:system-playlists:artist-stations:150116749,artist-stations:150116749
2016-05-10T15:08:07Z,like,13791,https://i1.sndcdn.com/artworks-000206772127-9oq4xc-large.jpg,2012-06-28T14:31:46Z,73825731,2166538,playlist,2019-05-08T11:15:55Z,60,False,mixtape-293,https://soundcloud.com/pouvoirmagique/sets/mixtape-293,True,6,,public,- PODCAST - LIVE RECORDING,15,https://api.soundcloud.com/playlists/2166538,8724683,,False,,,2012-06-28T14:31:46Z,https://i1.sndcdn.com/avatars-Ef6mY3sfu4222mbO-TTQ5MQ-large.jpg,Pouvoir ,4092,Pouvoir  Magique,8724683,user,2020-09-16T16:04:50Z,Magique ,pouvoirmagique,https://soundcloud.com/pouvoirmagique,https://api.soundcloud.com/users/8724683,soundcloud:users:8724683,POUVOIR MAGIQUE,False,Paris ,FR,False,True,False,soundcloud:system-playlists:artist-stations:8724683,artist-stations:8724683
2016-01-27T17:27:32Z,like,13791,https://i1.sndcdn.com/artworks-000144704067-gzfgri-large.jpg,2016-01-26T21:04:18Z,1162240,189741311,playlist,2016-01-26T21:12:51Z,746,False,bfdm007-j-zbel-hyena-sticks,https://soundcloud.com/bfdmrec/sets/bfdm007-j-zbel-hyena-sticks,True,123,,public,"BFDM007 // J-ZBEL- HYENA STICKS HEAD IN ELEPHANT'S BUTT EP ""12 INCH""",4,https://api.soundcloud.com/playlists/189741311,41328261,,False,,,2016-01-26T21:04:18Z,https://i1.sndcdn.com/avatars-000287695764-gnsba0-large.jpg,,12655,,41328261,user,2022-02-08T11:16:56Z,,bfdmrec,https://soundcloud.com/bfdmrec,https://api.soundcloud.com/users/41328261,soundcloud:users:41328261,BFDMREC,False,,,False,True,False,soundcloud:system-playlists:artist-stations:41328261,artist-stations:41328261
2015-08-27T13:51:39Z,like,13791,https://i1.sndcdn.com/artworks-000127469893-4suzd9-large.jpg,2015-08-25T17:43:56Z,1011683,138203352,playlist,2015-08-25T17:43:59Z,189,False,kult-industry,https://soundcloud.com/operamathematic/sets/kult-industry,True,47,,public,Kult Industry,4,https://api.soundcloud.com/playlists/138203352,16231258,,False,,,2015-08-25T17:43:56Z,https://i1.sndcdn.com/avatars-000295373578-qgvfv5-large.jpg,,2745,,16231258,user,2017-12-19T06:52:11Z,,operamathematic,https://soundcloud.com/operamathematic,https://api.soundcloud.com/users/16231258,soundcloud:users:16231258,MATHEMATIC,False,Hamilton,CA,False,False,False,soundcloud:system-playlists:artist-stations:16231258,artist-stations:16231258
2015-08-25T21:25:03Z,like,13791,https://i1.sndcdn.com/artworks-000127382793-1ds73i-large.jpg,2015-08-24T21:39:57Z,1448176,137943407,playlist,2015-09-14T18:38:11Z,4165,False,windows-startup-sounds-slowed-4000,https://soundcloud.com/ideoforms/sets/windows-startup-sounds-slowed-4000,True,603,,public,"Six Windows Startup Sounds, Slowed 4000%",6,https://api.soundcloud.com/playlists/137943407,3818183,,False,,,2015-08-24T21:39:57Z,https://i1.sndcdn.com/avatars-000003068286-77gc4e-large.jpg,Daniel John,4366,Daniel John Jones,3818183,user,2021-02-10T21:07:47Z,Jones,ideoforms,https://soundcloud.com/ideoforms,https://api.soundcloud.com/users/3818183,soundcloud:users:3818183,ideoforms,False,London,,True,False,False,soundcloud:system-playlists:artist-stations:3818183,artist-stations:3818183
2015-08-14T15:20:08Z,like,13791,https://i1.sndcdn.com/artworks-000125018877-cyp99f-large.jpg,2015-08-01T10:40:32Z,360412,130480796,playlist,2015-11-21T16:02:02Z,144,False,uvb-76-enter-513-ep-m2e02,https://soundcloud.com/midideux/sets/uvb-76-enter-513-ep-m2e02,True,29,,public,UVB 76 - ENTER 513 EP - M2E02,4,https://api.soundcloud.com/playlists/130480796,1391611,,False,,,2015-08-01T10:40:32Z,https://i1.sndcdn.com/avatars-000120121038-zu4ddf-large.jpg,Midi ,1424,Midi  Deux,1391611,user,2021-05-15T10:23:52Z,Deux,midideux,https://soundcloud.com/midideux,https://api.soundcloud.com/users/1391611,soundcloud:users:1391611,Midi Deux,False,Rennes / Paris,FR,False,False,False,soundcloud:system-playlists:artist-stations:1391611,artist-stations:1391611
2015-06-02T22:23:05Z,like,13791,https://i1.sndcdn.com/artworks-000119557092-4pfzd7-large.jpg,2015-06-01T09:27:24Z,480484,112865606,playlist,2019-07-20T08:36:54Z,376,False,regal-alma-mater-ep-inv008,https://soundcloud.com/regalmusic/sets/regal-alma-mater-ep-inv008,True,77,,public,Regal - Alma Mater EP [INV008],4,https://api.soundcloud.com/playlists/112865606,15028706,ep,True,,2015-07-06T00:00:00Z,2015-06-01T09:27:24Z,https://i1.sndcdn.com/avatars-tHf3rzfOBPa1A3R2-0szPAw-large.jpg,,36946,,15028706,user,2022-01-12T17:21:02Z,,regalmusic,https://soundcloud.com/regalmusic,https://api.soundcloud.com/users/15028706,soundcloud:users:15028706,Regal,True,Madrid,ES,False,True,True,soundcloud:system-playlists:artist-stations:15028706,artist-stations:15028706
2014-10-22T13:21:35Z,like,13791,https://i1.sndcdn.com/artworks-000091913482-79ijl5-large.jpg,2014-09-23T15:28:44Z,360288,52147783,playlist,2014-09-23T17:54:24Z,110,False,bloodlines,https://soundcloud.com/the-corner_brooklyn/sets/bloodlines,True,20,,public,"BLOODLINES_ Marcel Dettmann, Silent Servant, Anthony Parasole",3,https://api.soundcloud.com/playlists/52147783,17180513,,False,,,2014-09-23T15:28:44Z,https://i1.sndcdn.com/avatars-000060128330-ejoxav-large.jpg,Anthony,8281,Anthony Parasole,17180513,user,2020-11-10T14:17:26Z,Parasole,the-corner_brooklyn,https://soundcloud.com/the-corner_brooklyn,https://api.soundcloud.com/users/17180513,soundcloud:users:17180513,"The Corner - Brooklyn,NY",False,"Brooklyn, NY",US,False,True,False,soundcloud:system-playlists:artist-stations:17180513,artist-stations:17180513
