created_at,kind,userid,playlist.artwork_url,playlist.created_at,playlist.duration,playlist.id,playlist.kind,playlist.last_modified,playlist.likes_count,playlist.managed_by_feeds,playlist.permalink,playlist.permalink_url,playlist.public,playlist.reposts_count,playlist.secret_token,playlist.sharing,playlist.title,playlist.track_count,playlist.uri,playlist.user_id,playlist.set_type,playlist.is_album,playlist.published_at,playlist.release_date,playlist.display_date,playlist.user.avatar_url,playlist.user.first_name,playlist.user.followers_count,playlist.user.full_name,playlist.user.id,playlist.user.kind,playlist.user.last_modified,playlist.user.last_name,playlist.user.permalink,playlist.user.permalink_url,playlist.user.uri,playlist.user.urn,playlist.user.username,playlist.user.verified,playlist.user.city,playlist.user.country_code,playlist.user.badges.pro,playlist.user.badges.pro_unlimited,playlist.user.badges.verified,playlist.user.station_urn,playlist.user.station_permalink
2013-04-09T18:49:25Z,like,1268,https://i1.sndcdn.com/artworks-000044999538-ie9lt2-large.jpg,2013-04-08T17:28:51Z,1284298,4644955,playlist,2014-08-07T13:20:09Z,11,False,hlp01,https://soundcloud.com/selfhelptapes/sets/hlp01,True,0,,public,Identity/Opposition - hlp01,1,https://api.soundcloud.com/playlists/4644955,28593158,album,True,,,2013-04-08T17:28:51Z,https://i1.sndcdn.com/avatars-000087430157-tpvvzj-large.jpg,Self-help,407,Self-help Tapes,28593158,user,2021-02-17T11:25:02Z,Tapes,selfhelptapes,https://soundcloud.com/selfhelptapes,https://api.soundcloud.com/users/28593158,soundcloud:users:28593158,selfhelptapes,False,,SE,False,False,False,soundcloud:system-playlists:artist-stations:28593158,artist-stations:28593158
2017-02-27T20:47:09Z,like,1279,https://i1.sndcdn.com/artworks-000209882795-k13bgw-large.jpg,2017-02-27T20:45:48Z,3255830,303427687,playlist,2017-02-27T20:45:49Z,2,False,raab,https://soundcloud.com/raabmuzic/sets/raab,True,0,,public,RAab,12,https://api.soundcloud.com/playlists/303427687,1279,album,True,2017-02-27T20:45:48Z,1993-11-03T00:00:00Z,2017-02-27T20:45:48Z,https://i1.sndcdn.com/avatars-000117863499-b8ud0z-large.jpg,Robert,42,Robert Stevenson,1279,user,2018-01-11T09:36:17Z,Stevenson,raabmuzic,https://soundcloud.com/raabmuzic,https://api.soundcloud.com/users/1279,soundcloud:users:1279,raabmuzic,False,Atlanta,US,False,False,False,soundcloud:system-playlists:artist-stations:1279,artist-stations:1279
2021-06-25T14:07:57Z,like,1280,https://i1.sndcdn.com/artworks-hOKjGQF51xMxqmnS-XCKCxA-large.jpg,2021-05-17T16:05:40Z,840231,1258391599,playlist,2021-05-17T16:05:41Z,10,False,various-artists-imprint-vol-11-wo128-clips,https://soundcloud.com/wostreettracks/sets/various-artists-imprint-vol-11-wo128-clips,True,2,,public,Various Artists - Imprint Vol. 11 (WO128) [clips],7,https://api.soundcloud.com/playlists/1258391599,18580071,,False,2021-05-17T16:05:40Z,2021-05-21T00:00:00Z,2021-05-17T16:05:40Z,https://i1.sndcdn.com/avatars-000674151797-apujpx-large.jpg,Street,10366,Street Tracks,18580071,user,2022-02-21T09:25:30Z,Tracks,wostreettracks,https://soundcloud.com/wostreettracks,https://api.soundcloud.com/users/18580071,soundcloud:users:18580071,Street Tracks,False,London,,False,True,False,soundcloud:system-playlists:artist-stations:18580071,artist-stations:18580071
2021-06-25T14:07:36Z,like,1280,,2020-11-10T14:33:46Z,2971169,1160185897,playlist,2022-01-09T21:29:07Z,8,False,radio,https://soundcloud.com/futureselfhouse/sets/radio,True,1,,public,Radio play,15,https://api.soundcloud.com/playlists/1160185897,428023242,,False,2020-11-10T14:33:46Z,,2020-11-10T14:33:46Z,https://i1.sndcdn.com/avatars-000506918955-1edgvk-large.jpg,,439,,428023242,user,2021-05-10T11:23:12Z,,futureselfhouse,https://soundcloud.com/futureselfhouse,https://api.soundcloud.com/users/428023242,soundcloud:users:428023242,Future Self,False,Bristol,GB,False,True,False,soundcloud:system-playlists:artist-stations:428023242,artist-stations:428023242
2020-09-24T20:40:35Z,like,1280,,2020-03-19T15:04:26Z,1001430,1014793366,playlist,2020-08-22T19:47:16Z,1,False,remixes,https://soundcloud.com/futureselfhouse/sets/remixes,True,0,,public,Remixes,3,https://api.soundcloud.com/playlists/1014793366,428023242,,False,2020-03-19T15:04:26Z,,2020-03-19T15:04:26Z,https://i1.sndcdn.com/avatars-000506918955-1edgvk-large.jpg,,439,,428023242,user,2021-05-10T11:23:12Z,,futureselfhouse,https://soundcloud.com/futureselfhouse,https://api.soundcloud.com/users/428023242,soundcloud:users:428023242,Future Self,False,Bristol,GB,False,True,False,soundcloud:system-playlists:artist-stations:428023242,artist-stations:428023242
2020-09-24T20:40:11Z,like,1280,https://i1.sndcdn.com/artworks-AYDO34lx2e2ESvDq-ro83QA-large.jpg,2020-09-24T13:14:53Z,1325871,1134069022,playlist,2020-10-04T22:22:45Z,5,False,it-is-what-it-is-remix-ep,https://soundcloud.com/futureselfhouse/sets/it-is-what-it-is-remix-ep,True,0,,public,It Is What It Is Remix EP,4,https://api.soundcloud.com/playlists/1134069022,428023242,ep,True,2020-09-24T13:14:53Z,2020-10-02T00:00:00Z,2020-09-24T13:14:53Z,https://i1.sndcdn.com/avatars-000506918955-1edgvk-large.jpg,,439,,428023242,user,2021-05-10T11:23:12Z,,futureselfhouse,https://soundcloud.com/futureselfhouse,https://api.soundcloud.com/users/428023242,soundcloud:users:428023242,Future Self,False,Bristol,GB,False,True,False,soundcloud:system-playlists:artist-stations:428023242,artist-stations:428023242
2018-05-24T10:24:25Z,like,1280,https://i1.sndcdn.com/artworks-000351915504-jyy4lw-large.jpg,2018-05-23T21:06:59Z,401328,526024491,playlist,2021-01-11T18:13:15Z,3,False,hex002-ep,https://soundcloud.com/hexmarkrecords/sets/hex002-ep,True,1,,public,Assonance - HEX002 EP [CLIP],2,https://api.soundcloud.com/playlists/526024491,334089439,ep,True,2018-05-23T21:27:02Z,2018-05-23T00:00:00Z,2018-05-23T21:27:02Z,https://i1.sndcdn.com/avatars-000342222322-za06qu-large.jpg,Hexmark,161,Hexmark Records,334089439,user,2021-04-14T11:12:53Z,Records,hexmarkrecords,https://soundcloud.com/hexmarkrecords,https://api.soundcloud.com/users/334089439,soundcloud:users:334089439,Hexmark Records,False,,GB,True,False,False,soundcloud:system-playlists:artist-stations:334089439,artist-stations:334089439
2018-04-21T13:39:45Z,like,1280,https://i1.sndcdn.com/artworks-000335999910-jdjz9t-large.jpg,2018-04-16T18:56:49Z,1314548,499294884,playlist,2018-05-13T18:48:52Z,28,False,remixed-01,https://soundcloud.com/june87recordings/sets/remixed-01,True,11,,public,Remixed 01,4,https://api.soundcloud.com/playlists/499294884,284070233,ep,True,2018-04-16T18:56:49Z,2018-04-20T00:00:00Z,2018-04-16T18:56:49Z,https://i1.sndcdn.com/avatars-000291608926-2rhipx-large.jpg,,917,,284070233,user,2021-07-05T18:37:16Z,,june87recordings,https://soundcloud.com/june87recordings,https://api.soundcloud.com/users/284070233,soundcloud:users:284070233,June 87 Recordings,False,,,False,True,False,soundcloud:system-playlists:artist-stations:284070233,artist-stations:284070233
2016-04-11T10:48:59Z,like,1280,https://i1.sndcdn.com/artworks-000159930732-d5jn91-large.jpg,2016-04-09T21:00:58Z,2176122,214282889,playlist,2016-05-13T17:02:39Z,290,False,home,https://soundcloud.com/thisisicarus/sets/home,True,70,,public,Home,5,https://api.soundcloud.com/playlists/214282889,44124801,,False,,,2016-04-09T21:00:58Z,https://i1.sndcdn.com/avatars-000202720639-c8r54y-large.jpg,Icarus,26003,Icarus,44124801,user,2021-10-21T10:00:57Z,,thisisicarus,https://soundcloud.com/thisisicarus,https://api.soundcloud.com/users/44124801,soundcloud:users:44124801,Icarus,True,England,,True,False,True,soundcloud:system-playlists:artist-stations:44124801,artist-stations:44124801
2016-04-11T10:44:02Z,like,1280,https://i1.sndcdn.com/artworks-000156564561-xjka0i-large.jpg,2016-04-05T15:42:31Z,577279,212884823,playlist,2016-04-05T15:44:26Z,192,False,bodhi-step-it-back-ep,https://soundcloud.com/bodhi-music/sets/bodhi-step-it-back-ep,True,49,,public,Bodhi - Step It Back EP (Black Butter),2,https://api.soundcloud.com/playlists/212884823,2638287,,False,,,2016-04-05T15:42:31Z,https://i1.sndcdn.com/avatars-3ZgAoUNDvsUO7vGZ-vH3tSw-large.jpg,,56522,,2638287,user,2021-12-03T12:29:02Z,,bodhi-music,https://soundcloud.com/bodhi-music,https://api.soundcloud.com/users/2638287,soundcloud:users:2638287,Bodhi,True,,,False,True,True,soundcloud:system-playlists:artist-stations:2638287,artist-stations:2638287
