created_at,kind,userid,playlist.artwork_url,playlist.created_at,playlist.duration,playlist.id,playlist.kind,playlist.last_modified,playlist.likes_count,playlist.managed_by_feeds,playlist.permalink,playlist.permalink_url,playlist.public,playlist.reposts_count,playlist.secret_token,playlist.sharing,playlist.title,playlist.track_count,playlist.uri,playlist.user_id,playlist.set_type,playlist.is_album,playlist.published_at,playlist.release_date,playlist.display_date,playlist.user.avatar_url,playlist.user.first_name,playlist.user.followers_count,playlist.user.full_name,playlist.user.id,playlist.user.kind,playlist.user.last_modified,playlist.user.last_name,playlist.user.permalink,playlist.user.permalink_url,playlist.user.uri,playlist.user.urn,playlist.user.username,playlist.user.verified,playlist.user.city,playlist.user.country_code,playlist.user.badges.pro,playlist.user.badges.pro_unlimited,playlist.user.badges.verified,playlist.user.station_urn,playlist.user.station_permalink
2022-02-16T15:12:47Z,like,19428,,2022-02-11T15:21:01Z,3444402,1393922146,playlist,2022-02-11T15:21:01Z,46,False,beat-lab-370,https://soundcloud.com/beatlabradio/sets/beat-lab-370,True,10,,public,Beat Lab 370,1,https://api.soundcloud.com/playlists/1393922146,104983816,,False,2022-02-11T15:21:01Z,,2022-02-11T15:21:01Z,https://i1.sndcdn.com/avatars-Oz7otBSEnqxyJXJa-EatOVA-large.jpg,Beat,20834,Beat Lab Radio,104983816,user,2022-02-25T15:56:05Z,Lab Radio,beatlabradio,https://soundcloud.com/beatlabradio,https://api.soundcloud.com/users/104983816,soundcloud:users:104983816,Beat Lab Radio,True,"Bend, OR",,False,True,True,soundcloud:system-playlists:artist-stations:104983816,artist-stations:104983816
2021-07-25T21:00:20Z,like,19428,https://i1.sndcdn.com/artworks-vEAgirPpSb5Pt4EJ-tZ0czw-large.jpg,2019-04-11T20:16:52Z,14633863,751190517,playlist,2022-02-25T06:13:36Z,10,False,releases,https://soundcloud.com/lafyterecs/sets/releases,True,1,,public,Releases,64,https://api.soundcloud.com/playlists/751190517,318828944,,False,2019-04-11T20:16:52Z,,2019-04-11T20:16:52Z,https://i1.sndcdn.com/avatars-000688480134-8sh585-large.jpg,,487,,318828944,user,2022-02-25T05:54:17Z,,lafyterecs,https://soundcloud.com/lafyterecs,https://api.soundcloud.com/users/318828944,soundcloud:users:318828944,LAFYTE Records,False,"Tampa, FL",,False,True,False,soundcloud:system-playlists:artist-stations:318828944,artist-stations:318828944
2021-07-25T19:04:05Z,like,19428,https://i1.sndcdn.com/artworks-000292864443-wxcex2-large.jpg,2018-01-29T21:19:28Z,1734686,435560268,playlist,2018-11-01T07:22:38Z,282,False,dreams-of-love-lp,https://soundcloud.com/mercy-one/sets/dreams-of-love-lp,True,50,,public,dreams of love LP,8,https://api.soundcloud.com/playlists/435560268,794342,,False,2018-01-29T21:19:28Z,,2018-01-29T21:19:28Z,https://i1.sndcdn.com/avatars-000280848749-vix729-large.jpg,NZ,5840,NZ,794342,user,2020-07-25T08:01:47Z,,mercy-one,https://soundcloud.com/mercy-one,https://api.soundcloud.com/users/794342,soundcloud:users:794342,mercy.,False,,,False,False,False,soundcloud:system-playlists:artist-stations:794342,artist-stations:794342
2021-07-23T11:23:35Z,like,19428,https://i1.sndcdn.com/artworks-dqv2TuozSQ47OvdX-nhY5dA-large.jpg,2021-07-21T17:35:54Z,1179585,1289897653,playlist,2021-07-21T17:37:33Z,80,False,forced-assertion,https://soundcloud.com/herzeloyde/sets/forced-assertion,True,16,,public,forced assertion,6,https://api.soundcloud.com/playlists/1289897653,1702771,,False,2021-07-21T17:35:54Z,,2021-07-21T17:35:54Z,https://i1.sndcdn.com/avatars-DhkLUzSIGAcFY4MZ-gdD6hw-large.jpg,#VIBES4EVA,45061,#VIBES4EVA,1702771,user,2022-02-21T05:55:04Z,,herzeloyde,https://soundcloud.com/herzeloyde,https://api.soundcloud.com/users/1702771,soundcloud:users:1702771,herzeloyde,True,Melbourne,,True,False,True,soundcloud:system-playlists:artist-stations:1702771,artist-stations:1702771
2021-06-04T10:01:22Z,like,19428,https://i1.sndcdn.com/artworks-p25GFSaAuy40dKU3-eYZhyw-large.jpg,2020-08-02T17:30:07Z,1199672,1103670082,playlist,2020-08-02T17:32:01Z,241,False,low-focus-ep,https://soundcloud.com/skopeuk/sets/low-focus-ep,True,37,,public,Low Focus EP (out now on Inspected),5,https://api.soundcloud.com/playlists/1103670082,779143,ep,True,2020-08-02T17:30:07Z,2020-07-22T00:00:00Z,2020-08-02T17:30:07Z,https://i1.sndcdn.com/avatars-000217940234-kure9w-large.jpg,,20903,,779143,user,2021-03-23T10:01:56Z,,skopeuk,https://soundcloud.com/skopeuk,https://api.soundcloud.com/users/779143,soundcloud:users:779143,Skope,True,,,True,False,True,soundcloud:system-playlists:artist-stations:779143,artist-stations:779143
2021-04-27T19:12:33Z,like,19428,,2020-10-30T19:57:14Z,262426,1154163787,playlist,2020-10-30T19:57:14Z,11,False,kozmoz-2scoops-personal,https://soundcloud.com/its2scoops/sets/kozmoz-2scoops-personal,True,3,,public,KOZMOZ & 2SCOOPS - PERSONAL REALITY,1,https://api.soundcloud.com/playlists/1154163787,226964805,,False,2020-10-30T19:57:14Z,,2020-10-30T19:57:14Z,https://i1.sndcdn.com/avatars-MuCQiKMlyVbNIb94-1z3bXg-large.jpg,,6596,,226964805,user,2021-09-12T21:11:02Z,,its2scoops,https://soundcloud.com/its2scoops,https://api.soundcloud.com/users/226964805,soundcloud:users:226964805,2SCOOPS,True,,,False,True,True,soundcloud:system-playlists:artist-stations:226964805,artist-stations:226964805
2021-02-16T22:04:27Z,like,19428,https://i1.sndcdn.com/artworks-000213499227-vmy1nm-large.jpg,2017-02-22T06:03:38Z,2627185,301959893,playlist,2017-09-29T15:54:50Z,2664,False,beets-4,https://soundcloud.com/birocratic/sets/beets-4,True,475,,public,Beets 4,15,https://api.soundcloud.com/playlists/301959893,3058637,album,True,2017-03-20T06:46:49Z,2017-03-17T00:00:00Z,2017-03-20T06:46:49Z,https://i1.sndcdn.com/avatars-000560099466-i1ifo2-large.jpg,brandon,55726,brandon r.,3058637,user,2021-01-12T18:40:56Z,r.,birocratic,https://soundcloud.com/birocratic,https://api.soundcloud.com/users/3058637,soundcloud:users:3058637,Birocratic,True,"brooklyn, ny",,False,False,True,soundcloud:system-playlists:artist-stations:3058637,artist-stations:3058637
2021-02-16T20:53:34Z,like,19428,https://i1.sndcdn.com/artworks-gTwhfFp4N2lCYPdr-kMtxpw-large.jpg,2021-02-15T20:52:13Z,1617032,1211914078,playlist,2021-02-15T21:08:31Z,2,False,manmurrs-parappa-mashups,https://soundcloud.com/user-633344963/sets/manmurrs-parappa-mashups,True,0,,public,Manmurr's Parappa Mashups,8,https://api.soundcloud.com/playlists/1211914078,936391300,,False,2021-02-15T20:52:13Z,,2021-02-15T20:52:13Z,https://i1.sndcdn.com/avatars-tUakLXOk56QWoQqJ-96Rrng-large.jpg,Mashups / Experiments,5,Mashups / Experiments,936391300,user,2021-01-21T11:20:56Z,,user-633344963,https://soundcloud.com/user-633344963,https://api.soundcloud.com/users/936391300,soundcloud:users:936391300,Manmurr,False,,,False,False,False,soundcloud:system-playlists:artist-stations:936391300,artist-stations:936391300
2021-01-19T19:17:27Z,like,19428,,2017-10-19T23:19:05Z,7348915,361278709,playlist,2017-10-19T23:19:05Z,1440,False,flamingosis-friends,https://soundcloud.com/flamingosis/sets/flamingosis-friends,True,233,,public,Flamingosis & Friends,37,https://api.soundcloud.com/playlists/361278709,1410762,,False,2017-10-19T23:19:05Z,,2017-10-19T23:19:05Z,https://i1.sndcdn.com/avatars-4JRxNlfvRwKlmEPW-4VsGZQ-large.jpg,,142505,,1410762,user,2022-02-04T18:26:41Z,,flamingosis,https://soundcloud.com/flamingosis,https://api.soundcloud.com/users/1410762,soundcloud:users:1410762,Flamingosis,True,New Jersey // Brooklyn,US,False,True,True,soundcloud:system-playlists:artist-stations:1410762,artist-stations:1410762
2021-01-19T18:19:16Z,like,19428,,2018-08-31T21:17:42Z,317859,593889324,playlist,2018-08-31T21:17:42Z,280,False,sumbeetz,https://soundcloud.com/quicklyquickly/sets/sumbeetz,True,52,,public,sumbeetz,2,https://api.soundcloud.com/playlists/593889324,46133618,,False,2018-08-31T21:17:42Z,,2018-08-31T21:17:42Z,https://i1.sndcdn.com/avatars-pFWXZpZn7infhATJ-0fPSdg-large.jpg,graham,55248,graham,46133618,user,2021-08-20T21:11:47Z,,quicklyquickly,https://soundcloud.com/quicklyquickly,https://api.soundcloud.com/users/46133618,soundcloud:users:46133618,"quickly, quickly",True,portland/LA,,True,False,True,soundcloud:system-playlists:artist-stations:46133618,artist-stations:46133618
