created_at,kind,userid,playlist.artwork_url,playlist.created_at,playlist.duration,playlist.id,playlist.kind,playlist.last_modified,playlist.likes_count,playlist.managed_by_feeds,playlist.permalink,playlist.permalink_url,playlist.public,playlist.reposts_count,playlist.secret_token,playlist.sharing,playlist.title,playlist.track_count,playlist.uri,playlist.user_id,playlist.set_type,playlist.is_album,playlist.published_at,playlist.release_date,playlist.display_date,playlist.user.avatar_url,playlist.user.first_name,playlist.user.followers_count,playlist.user.full_name,playlist.user.id,playlist.user.kind,playlist.user.last_modified,playlist.user.last_name,playlist.user.permalink,playlist.user.permalink_url,playlist.user.uri,playlist.user.urn,playlist.user.username,playlist.user.verified,playlist.user.city,playlist.user.country_code,playlist.user.badges.pro,playlist.user.badges.pro_unlimited,playlist.user.badges.verified,playlist.user.station_urn,playlist.user.station_permalink
2013-11-15T14:20:14Z,like,15070,https://i1.sndcdn.com/artworks-000067290185-xhntb4-large.jpg,2013-04-17T22:26:01Z,2784415,4896851,playlist,2014-01-07T16:59:10Z,19,False,orchestral-dubstep,https://soundcloud.com/themuzeon/sets/orchestral-dubstep,True,4,,public,Orchestral Dubstep,9,https://api.soundcloud.com/playlists/4896851,17494171,,False,,,2013-04-17T22:26:01Z,https://i1.sndcdn.com/avatars-000069463116-xbmsvg-large.jpg,The MUZEON,290,The MUZEON,17494171,user,2019-05-29T15:18:41Z,,themuzeon,https://soundcloud.com/themuzeon,https://api.soundcloud.com/users/17494171,soundcloud:users:17494171,TheMUZEON,False,,,False,False,False,soundcloud:system-playlists:artist-stations:17494171,artist-stations:17494171
2016-09-05T21:26:36Z,like,15076,https://i1.sndcdn.com/artworks-000170002061-cd55gu-large.jpg,2016-07-03T22:25:20Z,390483,238425012,playlist,2016-10-26T21:39:08Z,69,False,agonis-enter-the-void-amen002-1,https://soundcloud.com/amenthia-recordings/sets/agonis-enter-the-void-amen002-1,True,0,,public,Agonis - Enter The Void [AMEN002],4,https://api.soundcloud.com/playlists/238425012,181646790,,False,2016-07-03T22:25:20Z,2016-07-02T00:00:00Z,2016-07-03T22:25:20Z,https://i1.sndcdn.com/avatars-Wo3AfbgWIxWhOejs-C3fzPw-large.jpg,switzerland,2877,switzerland,181646790,user,2021-11-29T10:42:45Z,,amenthia-recordings,https://soundcloud.com/amenthia-recordings,https://api.soundcloud.com/users/181646790,soundcloud:users:181646790,amenthia recordings,False,,,False,False,False,soundcloud:system-playlists:artist-stations:181646790,artist-stations:181646790
2016-08-29T19:59:57Z,like,15076,,2016-08-29T09:59:27Z,360288,254578158,playlist,2016-09-05T16:37:10Z,4,False,afflab031-roberto-vilas-agonda,https://soundcloud.com/affinitylab/sets/afflab031-roberto-vilas-agonda,True,0,,public,AFFLAB031: Roberto Vilas - Agonda Ep,3,https://api.soundcloud.com/playlists/254578158,24892590,,False,2016-08-29T09:59:27Z,2016-09-05T00:00:00Z,2016-08-29T09:59:27Z,https://i1.sndcdn.com/avatars-000023251489-8s4cgf-large.jpg,Affinity,631,Affinity Lab,24892590,user,2019-05-13T15:53:17Z,Lab,affinitylab,https://soundcloud.com/affinitylab,https://api.soundcloud.com/users/24892590,soundcloud:users:24892590,Affinity Lab,False,Pezilla La Riviere,FR,False,False,False,soundcloud:system-playlists:artist-stations:24892590,artist-stations:24892590
2016-08-29T19:39:28Z,like,15076,https://i1.sndcdn.com/artworks-000224100797-a6emgm-large.jpg,2016-08-20T11:51:45Z,806106,251996937,playlist,2017-05-24T08:46:02Z,58,False,inclusif-001-room-91-preview,https://soundcloud.com/inclusif/sets/inclusif-001-room-91-preview,True,0,,public,Inclusif 001 - Room 91 - Preview icl 001 - Sept 2016,4,https://api.soundcloud.com/playlists/251996937,240845099,,False,2016-08-20T11:51:45Z,,2016-08-20T11:51:45Z,https://i1.sndcdn.com/avatars-000350864831-x6it5z-large.jpg,,2158,,240845099,user,2022-02-14T16:02:43Z,,inclusif,https://soundcloud.com/inclusif,https://api.soundcloud.com/users/240845099,soundcloud:users:240845099,inclusif,False,Lyon,FR,False,False,False,soundcloud:system-playlists:artist-stations:240845099,artist-stations:240845099
2016-08-29T19:32:48Z,like,15076,https://i1.sndcdn.com/artworks-000150500801-3jo556-large.jpg,2016-03-11T13:31:07Z,360363,204651596,playlist,2016-03-11T13:57:00Z,101,False,tu015-siggatunez-street,https://soundcloud.com/traxxunderground/sets/tu015-siggatunez-street,True,0,,public,TU014 Siggatunez - Street Session Pt. 1,3,https://api.soundcloud.com/playlists/204651596,11777977,,False,,,2016-03-11T13:31:07Z,https://i1.sndcdn.com/avatars-AIhMwqGcmsNyfZbA-oDNByg-large.jpg,,10940,,11777977,user,2021-05-02T09:01:36Z,,traxxunderground,https://soundcloud.com/traxxunderground,https://api.soundcloud.com/users/11777977,soundcloud:users:11777977,Traxx Underground,False,,IT,False,False,False,soundcloud:system-playlists:artist-stations:11777977,artist-stations:11777977
2016-08-29T19:29:27Z,like,15076,https://i1.sndcdn.com/artworks-000176202567-w7fsg8-large.jpg,2016-08-12T10:26:06Z,480484,249681011,playlist,2016-08-13T09:32:31Z,158,False,aaa,https://soundcloud.com/quality-vibe-records/sets/aaa,True,0,,public,QV008 Tilman - Time To Reflect,4,https://api.soundcloud.com/playlists/249681011,50941598,ep,True,2016-08-12T10:58:05Z,2016-09-15T00:00:00Z,2016-08-12T10:58:05Z,https://i1.sndcdn.com/avatars-amI4IGXbbHYT1KMT-yylodg-large.jpg,,4139,,50941598,user,2021-01-31T16:58:02Z,,quality-vibe-records,https://soundcloud.com/quality-vibe-records,https://api.soundcloud.com/users/50941598,soundcloud:users:50941598,Quality Vibe Records,False,Italy,,False,False,False,soundcloud:system-playlists:artist-stations:50941598,artist-stations:50941598
2016-08-29T19:29:22Z,like,15076,https://i1.sndcdn.com/artworks-000161899993-0drqbw-large.jpg,2015-12-16T16:04:38Z,804406,175856412,playlist,2016-05-08T19:42:48Z,80,False,blaqnumbers002-various-artists-blaq-satin-trax-preview,https://soundcloud.com/blaq-numbers/sets/blaqnumbers002-various-artists-blaq-satin-trax-preview,True,0,,public,BLAQNUMBERS002 - Various Artists - Blaq Satin Trax - Preview,6,https://api.soundcloud.com/playlists/175856412,142513589,,False,,2016-01-15T00:00:00Z,2015-12-16T16:04:38Z,https://i1.sndcdn.com/avatars-000709362358-vozxb8-large.jpg,,4739,,142513589,user,2022-02-05T16:29:24Z,,blaq-numbers,https://soundcloud.com/blaq-numbers,https://api.soundcloud.com/users/142513589,soundcloud:users:142513589,blaq numbers,True,,,False,False,True,soundcloud:system-playlists:artist-stations:142513589,artist-stations:142513589
2016-08-28T20:05:01Z,like,15076,,2013-02-09T19:33:47Z,1210841,3651004,playlist,2013-02-09T19:33:47Z,11,False,mi-set,https://soundcloud.com/30porumalinha-records/sets/mi-set,True,0,,public,mi set,3,https://api.soundcloud.com/playlists/3651004,82877,,False,,,2013-02-09T19:33:47Z,https://i1.sndcdn.com/avatars-000000355510-47fd79-large.jpg,30porumalinha,666,30porumalinha records&bookings,82877,user,2018-07-05T21:42:46Z,records&bookings,30porumalinha-records,https://soundcloud.com/30porumalinha-records,https://api.soundcloud.com/users/82877,soundcloud:users:82877,30porumalinha records,False,Berlin/Barcelona / Guarda,PT,False,False,False,soundcloud:system-playlists:artist-stations:82877,artist-stations:82877
2016-08-28T20:00:45Z,like,15076,,2016-06-20T14:34:45Z,2736381,234969619,playlist,2016-06-20T14:36:32Z,9,False,releases-1,https://soundcloud.com/laubenpiepers/sets/releases-1,True,0,,public,12 Inch Releases,19,https://api.soundcloud.com/playlists/234969619,30331883,,False,2016-06-20T14:34:45Z,,2016-06-20T14:34:45Z,https://i1.sndcdn.com/avatars-000155441678-lbsi9y-large.jpg,,703,,30331883,user,2021-10-18T10:11:23Z,,laubenpiepers,https://soundcloud.com/laubenpiepers,https://api.soundcloud.com/users/30331883,soundcloud:users:30331883,Laubenpiepers Finest,False,Leipzig,,False,False,False,soundcloud:system-playlists:artist-stations:30331883,artist-stations:30331883
2016-08-28T19:58:59Z,like,15076,https://i1.sndcdn.com/artworks-000173871611-2rybqd-large.jpg,2016-06-20T14:33:17Z,672816,234969377,playlist,2016-08-29T09:45:50Z,51,False,baumfreund-bei-muttern,https://soundcloud.com/laubenpiepers/sets/baumfreund-bei-muttern,True,0,,public,Baumfreund - Bei Muttern,6,https://api.soundcloud.com/playlists/234969377,30331883,,False,2016-06-20T14:33:17Z,,2016-06-20T14:33:17Z,https://i1.sndcdn.com/avatars-000155441678-lbsi9y-large.jpg,,703,,30331883,user,2021-10-18T10:11:23Z,,laubenpiepers,https://soundcloud.com/laubenpiepers,https://api.soundcloud.com/users/30331883,soundcloud:users:30331883,Laubenpiepers Finest,False,Leipzig,,False,False,False,soundcloud:system-playlists:artist-stations:30331883,artist-stations:30331883
2016-08-25T11:22:33Z,like,15076,https://i1.sndcdn.com/artworks-000190556315-q8hsdi-large.jpg,2016-07-09T17:24:25Z,2115035,239947865,playlist,2020-02-06T00:15:11Z,743,False,dengue-dengue-dengue-siete,https://soundcloud.com/dengue/sets/dengue-dengue-dengue-siete,True,0,,public,Siete Raices,9,https://api.soundcloud.com/playlists/239947865,1204774,album,True,2016-07-09T17:24:25Z,2016-04-04T00:00:00Z,2016-07-09T17:24:25Z,https://i1.sndcdn.com/avatars-amvhr4xM7z5ZMSef-aKS1gw-large.jpg,Felipe Salmón /,39987,Felipe Salmón / Rafael Pereira,1204774,user,2022-01-22T02:27:57Z,Rafael Pereira,dengue,https://soundcloud.com/dengue,https://api.soundcloud.com/users/1204774,soundcloud:users:1204774,Dengue Dengue Dengue,True,Lima,PE,False,False,True,soundcloud:system-playlists:artist-stations:1204774,artist-stations:1204774
2016-06-16T14:03:10Z,like,15076,,2015-12-07T22:58:40Z,469928,173097105,playlist,2016-05-23T10:23:43Z,267,False,discobar03-zendid-pins-of,https://soundcloud.com/discobar-label/sets/discobar03-zendid-pins-of,True,0,,public,DISCOBAR03 - ZENDID - PINS OF DJADI EP,4,https://api.soundcloud.com/playlists/173097105,93692485,,False,,,2015-12-07T22:58:40Z,https://i1.sndcdn.com/avatars-000438636840-mam61n-large.jpg,,5247,,93692485,user,2020-08-20T09:22:09Z,,discobar-label,https://soundcloud.com/discobar-label,https://api.soundcloud.com/users/93692485,soundcloud:users:93692485,discobar,False,,,False,False,False,soundcloud:system-playlists:artist-stations:93692485,artist-stations:93692485
2016-06-16T14:03:06Z,like,15076,,2015-01-14T07:59:12Z,180156,72078410,playlist,2015-01-14T10:07:36Z,47,False,discobar02-2-toba-san-diego-ep,https://soundcloud.com/discobar-label/sets/discobar02-2-toba-san-diego-ep,True,0,,public,DISCOBAR02.2 - TOBA - SAN DIEGO EP,2,https://api.soundcloud.com/playlists/72078410,93692485,,False,,,2015-01-14T07:59:12Z,https://i1.sndcdn.com/avatars-000438636840-mam61n-large.jpg,,5247,,93692485,user,2020-08-20T09:22:09Z,,discobar-label,https://soundcloud.com/discobar-label,https://api.soundcloud.com/users/93692485,soundcloud:users:93692485,discobar,False,,,False,False,False,soundcloud:system-playlists:artist-stations:93692485,artist-stations:93692485
2016-06-16T14:03:05Z,like,15076,,2015-01-14T06:28:41Z,270234,72067236,playlist,2015-01-14T06:35:15Z,58,False,contem-ep,https://soundcloud.com/discobar-label/sets/contem-ep,True,0,,public,DISCOBAR02.1 - TOBA - CONTEM EP,3,https://api.soundcloud.com/playlists/72067236,93692485,,False,,,2015-01-14T06:28:41Z,https://i1.sndcdn.com/avatars-000438636840-mam61n-large.jpg,,5247,,93692485,user,2020-08-20T09:22:09Z,,discobar-label,https://soundcloud.com/discobar-label,https://api.soundcloud.com/users/93692485,soundcloud:users:93692485,discobar,False,,,False,False,False,soundcloud:system-playlists:artist-stations:93692485,artist-stations:93692485
2016-06-14T14:43:28Z,like,15076,https://i1.sndcdn.com/artworks-000148156547-m4yywt-large.jpg,2016-02-22T12:30:04Z,400332,198795709,playlist,2016-05-21T14:06:06Z,131,False,rooted-series-v-a-rtd003-vinyl,https://soundcloud.com/rooted_series/sets/rooted-series-v-a-rtd003-vinyl,True,0,,public,ROOTED SERIES V/A (RTD003) (VINYL ONLY),4,https://api.soundcloud.com/playlists/198795709,78301508,,False,,2016-06-03T00:00:00Z,2016-02-22T12:30:04Z,https://i1.sndcdn.com/avatars-000336783347-br6kb8-large.jpg,Vinyl only,3072,Vinyl only,78301508,user,2018-12-08T08:58:53Z,,rooted_series,https://soundcloud.com/rooted_series,https://api.soundcloud.com/users/78301508,soundcloud:users:78301508,Rooted Series,False,,ES,False,False,False,soundcloud:system-playlists:artist-stations:78301508,artist-stations:78301508
2016-06-14T10:42:39Z,like,15076,https://i1.sndcdn.com/artworks-DmIoayC007RjdRYs-j1AxuQ-large.jpg,2016-03-16T11:14:18Z,5191666,206243599,playlist,2020-09-09T18:21:00Z,40,False,rcr001-youandme-ppppp,https://soundcloud.com/rhythmcult/sets/rcr001-youandme-ppppp,True,0,,public,youANDme | PPPPP | RCR001 [Vinyl Only],4,https://api.soundcloud.com/playlists/206243599,172060,single,True,,2016-05-24T00:00:00Z,2016-03-16T11:14:18Z,https://i1.sndcdn.com/avatars-000212409465-tqsf8n-large.jpg,,1927,,172060,user,2022-02-08T02:26:59Z,,rhythmcult,https://soundcloud.com/rhythmcult,https://api.soundcloud.com/users/172060,soundcloud:users:172060,Rhythm Cult™,False,,,False,False,False,soundcloud:system-playlists:artist-stations:172060,artist-stations:172060
2016-06-14T10:42:35Z,like,15076,https://i1.sndcdn.com/artworks-5dKbCy0t1L8DAyGR-zNr35w-large.jpg,2016-02-27T08:48:05Z,4853033,200419103,playlist,2020-05-10T09:10:24Z,18,False,rcd002-alex-jann-sleep,https://soundcloud.com/rhythmcult/sets/rcd002-alex-jann-sleep,True,0,,public,Alex Jann | Sleep Deprivation EP | RCD002,5,https://api.soundcloud.com/playlists/200419103,172060,ep,True,,2016-04-15T00:00:00Z,2016-02-27T08:48:05Z,https://i1.sndcdn.com/avatars-000212409465-tqsf8n-large.jpg,,1927,,172060,user,2022-02-08T02:26:59Z,,rhythmcult,https://soundcloud.com/rhythmcult,https://api.soundcloud.com/users/172060,soundcloud:users:172060,Rhythm Cult™,False,,,False,False,False,soundcloud:system-playlists:artist-stations:172060,artist-stations:172060
2016-06-14T10:40:38Z,like,15076,https://i1.sndcdn.com/artworks-000139819643-gvkqps-large.jpg,2015-12-16T19:36:15Z,1268903,175912169,playlist,2016-03-03T00:00:20Z,25,False,dewalta-shannon-residual-snippets,https://soundcloud.com/indigorawrecordings/sets/dewalta-shannon-residual-snippets,True,0,,public,DeWalta & Shannon - Residual (snippets),9,https://api.soundcloud.com/playlists/175912169,43952,,False,,,2015-12-16T19:36:15Z,https://i1.sndcdn.com/avatars-I13QER9vhszesBzM-h459Ow-large.jpg,indigo raw,1008,indigo raw,43952,user,2021-01-16T06:52:22Z,,indigorawrecordings,https://soundcloud.com/indigorawrecordings,https://api.soundcloud.com/users/43952,soundcloud:users:43952,indigo-raw records,False,Barcelona,ES,False,False,False,soundcloud:system-playlists:artist-stations:43952,artist-stations:43952
2016-05-26T10:42:50Z,like,15076,https://i1.sndcdn.com/artworks-000147891668-krlhht-large.jpg,2016-02-20T09:34:17Z,236453,198075037,playlist,2016-02-20T10:18:59Z,9,False,stl-on-another-frequency,https://soundcloud.com/lmdrecordings/sets/stl-on-another-frequency,True,0,,public,STL - On Another Frequency - LMD014,4,https://api.soundcloud.com/playlists/198075037,1217,,False,,,2016-02-20T09:34:17Z,https://i1.sndcdn.com/avatars-Lc0mF4LvCDjmzjIb-S3204g-large.jpg,Recordings,6468,Recordings,1217,user,2022-02-21T14:39:11Z,,lmdrecordings,https://soundcloud.com/lmdrecordings,https://api.soundcloud.com/users/1217,soundcloud:users:1217,LMD,True,,,False,False,True,soundcloud:system-playlists:artist-stations:1217,artist-stations:1217
2016-05-25T10:41:12Z,like,15076,https://i1.sndcdn.com/artworks-000159023623-volkav-large.jpg,2016-04-20T09:27:24Z,361383,217634508,playlist,2016-04-20T09:29:47Z,116,False,clip-more-of-a-sound-ep,https://soundcloud.com/wearefeline/sets/clip-more-of-a-sound-ep,True,0,,public,Clip! - More Of A Sound EP,3,https://api.soundcloud.com/playlists/217634508,220749383,,False,,,2016-04-20T09:27:24Z,https://i1.sndcdn.com/avatars-000219120192-16dgwj-large.jpg,,747,,220749383,user,2016-12-22T16:58:50Z,,wearefeline,https://soundcloud.com/wearefeline,https://api.soundcloud.com/users/220749383,soundcloud:users:220749383,Feline (Vinyl Only),False,Barcelona,ES,False,False,False,soundcloud:system-playlists:artist-stations:220749383,artist-stations:220749383
2016-05-24T10:19:23Z,like,15076,https://i1.sndcdn.com/artworks-000097483003-7x3qml-large.jpg,2014-11-17T23:29:09Z,1058785,59871655,playlist,2014-11-18T05:50:42Z,47,False,anenon-sagrada-remixes,https://soundcloud.com/nonprojects/sets/anenon-sagrada-remixes,True,0,,public,Anenon - Sagrada Remixes,5,https://api.soundcloud.com/playlists/59871655,411753,,False,,,2014-11-17T23:29:09Z,https://i1.sndcdn.com/avatars-000096975287-8omyia-large.jpg,Non,2654,Non Projects,411753,user,2020-05-14T00:24:01Z,Projects,nonprojects,https://soundcloud.com/nonprojects,https://api.soundcloud.com/users/411753,soundcloud:users:411753,nonprojects,False,Los Angeles,US,False,False,False,soundcloud:system-playlists:artist-stations:411753,artist-stations:411753
2016-05-20T07:13:09Z,like,15076,https://i1.sndcdn.com/artworks-000156769690-kczw0v-large.jpg,2016-04-06T11:32:15Z,1748589,213145321,playlist,2016-05-26T16:37:09Z,122,False,versatile-ensemble,https://soundcloud.com/rbstudiospar/sets/versatile-ensemble,True,0,,public,VERSATILE ENSEMBLE,0,https://api.soundcloud.com/playlists/213145321,38356189,,False,2016-05-19T14:51:17Z,,2016-05-19T14:51:17Z,https://i1.sndcdn.com/avatars-000410947731-iifsre-large.jpg,Red Bull Studios,10802,Red Bull Studios Paris,38356189,user,2021-06-20T09:07:17Z,Paris,rbstudiospar,https://soundcloud.com/rbstudiospar,https://api.soundcloud.com/users/38356189,soundcloud:users:38356189,Red Bull Studios Paris,True,Paris,FR,False,False,True,soundcloud:system-playlists:artist-stations:38356189,artist-stations:38356189
