created_at,kind,userid,playlist.artwork_url,playlist.created_at,playlist.duration,playlist.id,playlist.kind,playlist.last_modified,playlist.likes_count,playlist.managed_by_feeds,playlist.permalink,playlist.permalink_url,playlist.public,playlist.reposts_count,playlist.secret_token,playlist.sharing,playlist.title,playlist.track_count,playlist.uri,playlist.user_id,playlist.set_type,playlist.is_album,playlist.published_at,playlist.release_date,playlist.display_date,playlist.user.avatar_url,playlist.user.first_name,playlist.user.followers_count,playlist.user.full_name,playlist.user.id,playlist.user.kind,playlist.user.last_modified,playlist.user.last_name,playlist.user.permalink,playlist.user.permalink_url,playlist.user.uri,playlist.user.urn,playlist.user.username,playlist.user.verified,playlist.user.city,playlist.user.country_code,playlist.user.badges.pro,playlist.user.badges.pro_unlimited,playlist.user.badges.verified,playlist.user.station_urn,playlist.user.station_permalink
2016-02-25T07:50:01Z,like,1874,,2016-02-24T07:13:24Z,1545047,199407170,playlist,2021-05-19T06:55:55Z,2,False,music-for-video-games,https://soundcloud.com/magnum-n-music/sets/music-for-video-games,True,0,,public,Music for video games,8,https://api.soundcloud.com/playlists/199407170,7333815,,False,,,2016-02-24T07:13:24Z,https://i1.sndcdn.com/avatars-000592828935-lnuudp-large.jpg,Magnum,65,Magnum Nadal,7333815,user,2021-07-11T21:10:01Z,Nadal,magnum-n-music,https://soundcloud.com/magnum-n-music,https://api.soundcloud.com/users/7333815,soundcloud:users:7333815,Magnum N music,False,Los Angeles,US,False,False,False,soundcloud:system-playlists:artist-stations:7333815,artist-stations:7333815
2016-01-17T20:52:37Z,like,1874,,2016-01-15T03:54:21Z,1065107,185660587,playlist,2016-01-15T03:57:17Z,2,False,horse-music-2012,https://soundcloud.com/restaurnaut/sets/horse-music-2012,True,0,,public,"Horse Music, 2012",5,https://api.soundcloud.com/playlists/185660587,3199409,,False,,,2016-01-15T03:54:21Z,https://i1.sndcdn.com/avatars-000285802609-ec1308-large.jpg,Nicholas,168,Nicholas Dolezal,3199409,user,2018-06-24T07:32:23Z,Dolezal,restaurnaut,https://soundcloud.com/restaurnaut,https://api.soundcloud.com/users/3199409,soundcloud:users:3199409,Restaurnaut,False,"Los Angeles, CA",US,False,False,False,soundcloud:system-playlists:artist-stations:3199409,artist-stations:3199409
2015-04-21T16:09:34Z,like,1874,https://i1.sndcdn.com/artworks-000112897942-zu6ql9-large.jpg,2015-04-10T02:15:37Z,1400127,97011374,playlist,2018-03-31T15:24:28Z,22,False,among-my-slime,https://soundcloud.com/staycoolforever/sets/among-my-slime,True,3,,public,Among My Slime (2015),12,https://api.soundcloud.com/playlists/97011374,1582394,album,True,,2015-05-21T00:00:00Z,2015-04-10T02:15:37Z,https://i1.sndcdn.com/avatars-000141132766-8oka7n-large.jpg,keith,413,keith yergens,1582394,user,2019-04-24T10:12:08Z,yergens,staycoolforever,https://soundcloud.com/staycoolforever,https://api.soundcloud.com/users/1582394,soundcloud:users:1582394,Stay Cool Forever,False,"Pomona, CA",US,False,False,False,soundcloud:system-playlists:artist-stations:1582394,artist-stations:1582394
2021-04-08T01:51:34Z,like,1875,https://i1.sndcdn.com/artworks-GjSzTJHuI1YFYCzF-IdPzsg-large.jpg,2021-01-27T02:39:52Z,2511177,1201635565,playlist,2021-02-21T05:10:44Z,7,False,the-black-priest-gospel,https://soundcloud.com/srrmn/sets/the-black-priest-gospel,True,3,,public,The Black Priest Gospel,9,https://api.soundcloud.com/playlists/1201635565,134878110,album,True,2021-02-21T05:10:44Z,2021-02-20T00:00:00Z,2021-02-21T05:10:44Z,https://i1.sndcdn.com/avatars-ChqlvGbRHSDu1WXI-QOzfFQ-large.jpg,Papa,581,Papa Midnight,134878110,user,2022-01-11T02:59:50Z,Midnight,srrmn,https://soundcloud.com/srrmn,https://api.soundcloud.com/users/134878110,soundcloud:users:134878110,SRRMN,False,ATL via Brooklyn,US,False,True,False,soundcloud:system-playlists:artist-stations:134878110,artist-stations:134878110
2021-02-17T11:19:15Z,like,1875,https://i1.sndcdn.com/artworks-powy2Xig4YTjznEB-uUpolQ-large.jpg,2020-07-31T20:08:27Z,1521345,1102569775,playlist,2021-02-03T18:45:59Z,5,False,fete-sad-girls,https://soundcloud.com/fetesadgirls/sets/fete-sad-girls,True,1,,public,Fete Sad Girls,6,https://api.soundcloud.com/playlists/1102569775,792062140,ep,True,2021-01-26T21:09:46Z,2021-05-07T00:00:00Z,2021-01-26T21:09:46Z,https://i1.sndcdn.com/avatars-2b9wssGBfI5nhtAz-VNkWvw-large.jpg,,10,,792062140,user,2021-01-22T06:38:24Z,,fetesadgirls,https://soundcloud.com/fetesadgirls,https://api.soundcloud.com/users/792062140,soundcloud:users:792062140,Fête Sad Girls,False,,,False,False,False,soundcloud:system-playlists:artist-stations:792062140,artist-stations:792062140
2021-02-07T02:37:18Z,like,1875,,2021-01-15T06:14:08Z,371331,1195253584,playlist,2021-01-19T17:49:40Z,36,False,clavette-that-good-toolroom,https://soundcloud.com/clavettemusic/sets/clavette-that-good-toolroom,True,7,,public,clavette - That Good [Toolroom Records],1,https://api.soundcloud.com/playlists/1195253584,647006076,,False,2021-01-15T06:14:08Z,,2021-01-15T06:14:08Z,https://i1.sndcdn.com/avatars-mF3rRgvufyxvOGdf-IJIiHQ-large.jpg,,753,,647006076,user,2022-02-18T22:14:18Z,,clavettemusic,https://soundcloud.com/clavettemusic,https://api.soundcloud.com/users/647006076,soundcloud:users:647006076,clavette,False,Los Angeles,,True,False,False,soundcloud:system-playlists:artist-stations:647006076,artist-stations:647006076
2021-02-07T02:37:08Z,like,1875,,2021-01-28T02:41:55Z,320862,1202168968,playlist,2021-01-28T02:41:55Z,7,False,nick-garcia-clavette,https://soundcloud.com/clavettemusic/sets/nick-garcia-clavette,True,2,,public,Nick Garcia & clavette - Foundations [Simma Black],1,https://api.soundcloud.com/playlists/1202168968,647006076,,False,2021-01-28T02:41:55Z,,2021-01-28T02:41:55Z,https://i1.sndcdn.com/avatars-mF3rRgvufyxvOGdf-IJIiHQ-large.jpg,,753,,647006076,user,2022-02-18T22:14:18Z,,clavettemusic,https://soundcloud.com/clavettemusic,https://api.soundcloud.com/users/647006076,soundcloud:users:647006076,clavette,False,Los Angeles,,True,False,False,soundcloud:system-playlists:artist-stations:647006076,artist-stations:647006076
2018-11-19T22:25:38Z,like,1875,,2018-09-24T13:19:57Z,182560,609703770,playlist,2018-10-07T15:28:58Z,183,False,out-now-low-steppa-heard-it,https://soundcloud.com/low-steppa/sets/out-now-low-steppa-heard-it,True,30,,public,Out Now! Low Steppa - Heard It All Before (Low Steppa Boiling Point Mix),1,https://api.soundcloud.com/playlists/609703770,1566299,,False,2018-09-24T13:19:57Z,,2018-09-24T13:19:57Z,https://i1.sndcdn.com/avatars-000428917641-xnqky2-large.jpg,LOW,133057,LOW STEPPA,1566299,user,2020-11-18T17:49:11Z,STEPPA,low-steppa,https://soundcloud.com/low-steppa,https://api.soundcloud.com/users/1566299,soundcloud:users:1566299,LOW STEPPA,True,Birmingham,,False,True,True,soundcloud:system-playlists:artist-stations:1566299,artist-stations:1566299
2018-11-05T18:51:58Z,like,1875,,2017-11-03T11:15:22Z,470065,365919436,playlist,2017-11-03T11:15:22Z,244,False,solardo-fall-down-mk-remix,https://soundcloud.com/data-transmission/sets/solardo-fall-down-mk-remix,True,69,,public,Solardo - Fall Down (MK Remix),1,https://api.soundcloud.com/playlists/365919436,59405,,False,2017-11-03T11:15:22Z,,2017-11-03T11:15:22Z,https://i1.sndcdn.com/avatars-AvgEo1zFTzNcDM4K-dNGsnA-large.jpg,House / Tech House / Deep Tech,151815,House / Tech House / Deep Tech,59405,user,2022-02-04T15:49:46Z,,data-transmission,https://soundcloud.com/data-transmission,https://api.soundcloud.com/users/59405,soundcloud:users:59405,Data Transmission,True,Milton Keynes,,False,True,True,soundcloud:system-playlists:artist-stations:59405,artist-stations:59405
2021-10-28T15:42:41Z,like,1877,,2021-10-26T19:16:23Z,2718563,1337326876,playlist,2021-10-26T19:21:32Z,21,False,haut-2020,https://soundcloud.com/diewildejagd/sets/haut-2020,True,5,,public,"Haut (Album, 2020, Bureau B.)",4,https://api.soundcloud.com/playlists/1337326876,138917553,,False,2021-10-26T19:16:23Z,,2021-10-26T19:16:23Z,https://i1.sndcdn.com/avatars-000384943946-8ovr6k-large.jpg,,3117,,138917553,user,2022-02-03T10:14:01Z,,diewildejagd,https://soundcloud.com/diewildejagd,https://api.soundcloud.com/users/138917553,soundcloud:users:138917553,Die Wilde Jagd,False,Berlin,DE,False,False,False,soundcloud:system-playlists:artist-stations:138917553,artist-stations:138917553
