id,userid,commentable,comment_count,created_at,downloadable,download_count,duration,full_duration,genre,last_modified,license,likes_count,playback_count,public,release_date,reposts_count,state,streamable,title,display_date
172357913,67835192,True,0,2014-10-16 01:34:19+00:00,False,0,103113,103113,,2014-10-16T01:34:28Z,all-rights-reserved,0,5,True,,0,finished,True,Riot,2014-10-16 01:34:19+00:00
171948204,67835192,True,0,2014-10-13 15:34:55+00:00,False,0,62307,62307,,2014-10-13T15:35:11Z,all-rights-reserved,0,5,True,,0,finished,True,Sounds from Monday morning,2014-10-13 15:34:55+00:00
165612351,67835192,True,0,2014-08-31 17:32:10+00:00,False,0,40807,40807,,2014-08-31T17:32:15Z,all-rights-reserved,0,3,True,,0,finished,True,Riot,2014-08-31 17:32:10+00:00
164851645,67835192,True,0,2014-08-26 14:39:45+00:00,False,0,89660,89660,,2014-08-26T14:39:55Z,all-rights-reserved,1,6,True,,0,finished,True,Sounds from Tuesday morning,2014-08-26 14:39:45+00:00
164513357,67835192,True,0,2014-08-24 05:52:49+00:00,False,0,77878,77878,,2014-08-24T05:52:56Z,all-rights-reserved,0,1,True,,0,finished,True,This,2014-08-24 05:52:49+00:00
685530823,45016378,True,0,2019-09-23 13:11:34+00:00,False,0,240897,240897,,2019-09-23T13:11:43Z,all-rights-reserved,2,0,True,,0,finished,True,Fine :),2019-09-23 13:11:34+00:00
659003165,45016378,True,0,2019-07-31 12:31:41+00:00,False,0,138226,138226,,2019-07-31T12:31:48Z,all-rights-reserved,0,30,True,,0,finished,True,Malam bulan dipagar bintang,2019-07-31 12:31:41+00:00
648898394,45016378,True,0,2019-07-10 01:59:33+00:00,False,0,173469,173469,,2019-07-10T01:59:53Z,all-rights-reserved,0,2,True,,0,finished,True,Can't take my eyes off you,2019-07-10 01:59:33+00:00
625144200,45016378,True,0,2019-05-23 05:40:20+00:00,False,0,62647,62647,,2019-05-23T05:40:25Z,all-rights-reserved,0,1,True,,0,finished,True,My heart ache so yeah,2019-05-23 05:40:20+00:00
615594351,45016378,True,0,2019-05-04 13:13:04+00:00,False,0,141466,141466,,2019-05-04T13:13:22Z,all-rights-reserved,0,5,True,,0,finished,True,Kotak hati,2019-05-04 13:13:04+00:00
564350733,45016378,True,0,2019-01-25 09:40:18+00:00,False,0,443,443,,2019-01-25T09:40:20Z,all-rights-reserved,0,0,True,,0,finished,True,Sunshine :))),2019-01-25 09:40:18+00:00
545290002,45016378,True,0,2018-12-15 11:17:03+00:00,False,0,61340,61340,,2018-12-15T11:17:09Z,all-rights-reserved,1,24,True,,0,finished,True,Tunggu sekejap,2018-12-15 11:17:03+00:00
541974948,45016378,True,0,2018-12-09 10:50:51+00:00,False,0,869931,869931,,2018-12-09T10:51:25Z,all-rights-reserved,0,0,True,,0,finished,True,KL trip,2018-12-09 10:50:51+00:00
540107280,45016378,True,0,2018-12-05 11:17:56+00:00,False,0,108235,108235,,2018-12-05T11:18:13Z,all-rights-reserved,1,1,True,,0,finished,True,Kahkah,2018-12-05 11:17:56+00:00
535647309,45016378,True,0,2018-11-26 11:18:16+00:00,False,0,106589,106589,,2018-11-26T11:18:21Z,all-rights-reserved,0,0,True,,0,finished,True,Random thingzzz,2018-11-26 11:18:16+00:00
530233902,45016378,True,0,2018-11-15 10:53:54+00:00,False,0,127723,127723,,2018-11-15T10:54:00Z,all-rights-reserved,0,13,True,,0,finished,True,"Takleh tolong, jatuh dah",2018-11-15 10:53:54+00:00
600164370,305763205,True,0,2019-04-03 04:32:13+00:00,False,0,181750,181750,,2019-04-26T19:34:13Z,all-rights-reserved,0,23,True,,0,finished,True,Old Fashion,2019-04-03 04:32:13+00:00
593110245,305763205,True,0,2019-03-20 18:10:31+00:00,False,0,218900,218900,,2019-04-26T19:34:20Z,all-rights-reserved,0,30,True,,0,finished,True,Slow and Steady,2019-03-20 18:10:31+00:00
593109957,305763205,True,0,2019-03-20 18:10:04+00:00,False,0,183579,183579,,2019-04-26T19:34:34Z,all-rights-reserved,0,24,True,,0,finished,True,Slow Jam,2019-03-20 18:10:04+00:00
593109639,305763205,True,0,2019-03-20 18:09:23+00:00,False,0,208292,208292,,2019-04-26T19:35:06Z,all-rights-reserved,0,45,True,,0,finished,True,Honeymoon Suite,2019-03-20 18:09:23+00:00
593109468,305763205,True,0,2019-03-20 18:09:03+00:00,False,0,167772,167772,,2019-04-26T19:35:15Z,all-rights-reserved,0,18,True,,0,finished,True,Cut You A Key,2019-03-20 18:09:03+00:00
593109024,305763205,True,0,2019-03-20 18:08:10+00:00,False,0,147187,147187,,2019-04-26T19:35:23Z,all-rights-reserved,0,21,True,,0,finished,True,Skin in the Game,2019-03-20 18:08:10+00:00
593108727,305763205,True,0,2019-03-20 18:07:40+00:00,False,0,210121,210121,,2019-04-26T19:35:33Z,all-rights-reserved,0,14,True,,0,finished,True,Sick Days,2019-03-20 18:07:40+00:00
593105811,305763205,True,0,2019-03-20 18:01:52+00:00,False,0,215869,215869,,2019-04-26T19:35:44Z,all-rights-reserved,1,25,True,,0,finished,True,Who's Counting,2019-03-20 18:01:52+00:00
248091088,7842211,True,2,2016-02-21 00:21:08+00:00,False,0,61785,61785,slowfi,2017-05-30T07:06:06Z,all-rights-reserved,4,91,True,,1,finished,True,Tuesday's a hiccup,2016-02-21 00:21:08+00:00
248090543,7842211,True,0,2016-02-21 00:15:47+00:00,False,0,53032,53032,samples,2017-05-30T07:06:03Z,all-rights-reserved,0,55,True,,0,finished,True,Feed,2016-02-21 00:15:47+00:00
119521951,7842211,True,1,2013-11-10 23:22:30+00:00,True,7,76440,76440,teaser,2013-11-10T23:22:31Z,all-rights-reserved,9,256,True,,1,finished,True,Just A Tease,2013-11-10 23:22:30+00:00
118582477,7842211,True,0,2013-11-04 22:08:43+00:00,True,8,281860,281860,crunch,2013-11-14T10:56:45Z,all-rights-reserved,4,209,True,,0,finished,True,Break Up Yoghurt,2013-11-04 22:08:43+00:00
118442216,7842211,True,0,2013-11-03 23:40:00+00:00,True,15,194812,194812,Chill,2013-11-04T20:53:51Z,all-rights-reserved,7,239,True,,2,finished,True,Egg Plant Telephones,2013-11-03 23:40:00+00:00
118441704,7842211,True,1,2013-11-03 23:35:21+00:00,True,11,156070,156070,equality,2013-11-04T20:53:37Z,all-rights-reserved,3,179,True,,0,finished,True,Turtle And The Haire,2013-11-03 23:35:21+00:00
118441134,7842211,True,0,2013-11-03 23:30:49+00:00,True,8,168296,168296,the human body,2013-11-04T20:53:22Z,all-rights-reserved,2,142,True,,0,finished,True,technology and friends,2013-11-03 23:30:49+00:00
118440647,7842211,True,3,2013-11-03 23:26:36+00:00,True,14,170490,170490,cowboys,2013-11-04T20:53:10Z,all-rights-reserved,11,285,True,,2,finished,True,Cowboys And Indie Bands,2013-11-03 23:26:36+00:00
118440088,7842211,True,1,2013-11-03 23:21:46+00:00,True,5,165970,165970,bignaural,2013-11-04T20:52:52Z,all-rights-reserved,2,149,True,,0,finished,True,Bees With Thumbs,2013-11-03 23:21:46+00:00
118439694,7842211,True,0,2013-11-03 23:18:18+00:00,True,9,173077,173077,Blues,2013-11-04T20:52:29Z,all-rights-reserved,2,170,True,,0,finished,True,Blaze Star (Feat John Lee Hooker),2013-11-03 23:18:18+00:00
24756038,7842211,True,3,2011-10-04 06:31:22+00:00,True,14,290852,290852,Electronic,2016-02-22T04:37:00Z,all-rights-reserved,4,291,True,,0,finished,True,Four Colors Wait At A Bus Stop,2011-10-04 06:31:22+00:00
24754294,7842211,True,0,2011-10-04 05:44:15+00:00,True,9,184153,184153,Electronic,2013-11-03T23:50:44Z,all-rights-reserved,2,180,True,,0,finished,True,The Business of Moments,2011-10-04 05:44:15+00:00
24752290,7842211,True,0,2011-10-04 04:54:58+00:00,True,10,122377,122377,Rap,2013-11-03T23:46:06Z,all-rights-reserved,1,201,True,,0,finished,True,Camels & Tomato Soup,2011-10-04 04:54:58+00:00
24749510,7842211,True,0,2011-10-04 03:54:25+00:00,True,7,353883,353883,Gipsy,2013-11-03T23:48:39Z,all-rights-reserved,1,160,True,,0,finished,True,Who Found,2011-10-04 03:54:25+00:00
24747796,7842211,True,2,2011-10-04 03:21:49+00:00,True,6,682472,682472,Dubstep Electronic,2013-11-03T23:57:57Z,all-rights-reserved,4,268,True,,0,finished,True,Watts,2011-10-04 03:21:49+00:00
24747330,7842211,True,1,2011-10-04 03:12:27+00:00,True,7,172420,172420,Reggae Electronic,2013-11-03T23:59:11Z,all-rights-reserved,0,137,True,,0,finished,True,packing materials,2011-10-04 03:12:27+00:00
251857257,212130448,True,1,2016-03-14 19:07:37+00:00,False,0,123805,123805,,2016-03-18T10:23:57Z,all-rights-reserved,2,114,True,,1,finished,True,MC - WT - DA - CAXU - SEGREDO - DAS - FALSIANES - LANÇAMENTO - SEM - VHT (1),2016-03-14 19:07:37+00:00
251854649,212130448,True,1,2016-03-14 18:51:32+00:00,False,0,258583,258583,Faixa,2016-03-24T13:54:50Z,all-rights-reserved,5,156,True,,0,finished,True,Mc Dudu Do Mgh,2016-03-14 18:51:32+00:00
796502401,31676681,True,0,2020-04-12 02:37:25+00:00,False,0,218828,218828,,2020-04-12T02:37:26Z,all-rights-reserved,54,2441,True,,3,finished,True,Leilani Wolfgramm Live Wire,2020-04-12 02:37:25+00:00
227561015,31676681,True,3,2015-10-08 23:02:01+00:00,False,0,241446,241446,Hawaii,2015-10-08T23:02:02Z,all-rights-reserved,622,53472,True,,41,finished,True,New Melody - Kapena Ft. Pena Bu & Kay-oh!,2015-10-08 23:02:01+00:00
216850010,31676681,True,0,2015-07-29 09:12:42+00:00,False,0,230525,230525,Aloha,2015-07-29T09:12:42Z,all-rights-reserved,210,13265,True,,12,finished,True,Pati Ft Aloha - It Only Happens ( When I Look At You),2015-07-29 09:12:42+00:00
202213832,31676681,True,1,2015-04-23 17:47:06+00:00,False,0,257512,257512,Island,2015-06-30T14:16:05Z,all-rights-reserved,464,34863,True,,26,finished,True,Josh Wawa White - Insane,2015-04-23 17:47:06+00:00
199931266,31676681,True,7,2015-04-09 01:26:02+00:00,False,0,263155,263155,hiphop,2022-02-03T18:26:32Z,all-rights-reserved,2249,143884,True,,80,finished,True,"Lil Wayne - Bitch, Don't Kill My Vibe (Dedication 5)",2015-04-09 01:26:02+00:00
196173688,31676681,True,0,2015-03-16 17:44:05+00:00,False,0,294583,294583,chillhouse,2015-03-16T17:44:05Z,all-rights-reserved,11,1125,True,,2,finished,True,Kaskade - This Rythm,2015-03-16 17:44:05+00:00
186883600,31676681,True,0,2015-01-20 00:04:54+00:00,False,0,245442,245442,hiphop,2015-01-20T00:04:55Z,all-rights-reserved,7,440,True,,1,finished,True,The Cataracs - Heroes Don't Cry,2015-01-20 00:04:54+00:00
181722558,31676681,True,0,2014-12-16 04:28:00+00:00,False,0,201135,201135,hiphop,2014-12-16T04:28:00Z,all-rights-reserved,40,2449,True,,4,finished,True,Play ft. Ray J - Professional,2014-12-16 04:28:00+00:00
181078434,31676681,True,6,2014-12-11 20:59:09+00:00,False,0,205262,205262,Reggae,2014-12-11T20:59:10Z,all-rights-reserved,1146,92482,True,,54,finished,True,Jah Cure - Nothing Is Impossible,2014-12-11 20:59:09+00:00
172083710,31676681,True,0,2014-10-14 11:11:07+00:00,False,0,296542,296542,RAP,2014-10-14T11:11:07Z,all-rights-reserved,16,848,True,,2,finished,True,Hot Dollar - Reminiscing,2014-10-14 11:11:07+00:00
170721681,31676681,True,0,2014-10-05 12:28:16+00:00,False,0,277158,277158,Local,2014-10-05T12:28:16Z,all-rights-reserved,244,17487,True,,34,finished,True,Kohomua - Be Mine,2014-10-05 12:28:16+00:00
169669242,31676681,True,0,2014-09-28 02:06:22+00:00,False,0,252130,252130,ISLAND,2014-09-28T02:06:22Z,all-rights-reserved,102,6258,True,,3,finished,True,K'Nova - How To Love,2014-09-28 02:06:22+00:00
168688482,31676681,True,9,2014-09-21 09:36:38+00:00,False,0,240530,240530,RAP,2020-03-16T11:50:27Z,all-rights-reserved,3963,289981,True,,244,finished,True,Rittz - Going Through Hell (ft. Mike Posner),2014-09-21 09:36:38+00:00
168258744,31676681,True,4,2014-09-18 08:12:12+00:00,False,0,230395,230395,RAP,2020-08-21T06:11:32Z,all-rights-reserved,1331,102871,True,,70,finished,True,Rittz-Lonely (Bonus Track) [feat. Scar],2014-09-18 08:12:12+00:00
168121189,31676681,True,4,2014-09-17 10:51:43+00:00,False,0,238206,238206,ISLAND,2018-08-02T17:38:17Z,all-rights-reserved,1082,78055,True,,74,finished,True,Josh WaWa White - You Rock and You Rollin,2014-09-17 10:51:43+00:00
167493314,31676681,True,1,2014-09-13 02:46:44+00:00,False,0,174251,174251,HIPHOP,2014-09-13T02:46:44Z,all-rights-reserved,13,905,True,,0,finished,True,FORTAFY & JAGARIZZAR - GHETTO,2014-09-13 02:46:44+00:00
166617399,31676681,True,42,2014-09-07 12:25:19+00:00,False,0,209025,209025,local,2021-02-08T21:59:07Z,all-rights-reserved,5692,424131,True,,606,finished,True,The Vitals - Fake Lover,2014-09-07 12:25:19+00:00
158057423,31676681,True,0,2014-07-10 03:44:55+00:00,False,0,234288,234288,HIPHOP,2014-07-10T03:44:55Z,all-rights-reserved,15,1207,True,,0,finished,True,Maeli Ft Ya Boy Mo - Can't Let You Leave,2014-07-10 03:44:55+00:00
156377802,31676681,True,1,2014-06-28 04:29:57+00:00,False,0,211977,211977,Island Jams,2014-06-28T04:29:57Z,all-rights-reserved,522,48040,True,,50,finished,True,Baba b- patiently,2014-06-28 04:29:57+00:00
150513608,31676681,True,2,2014-05-21 02:07:51+00:00,False,0,282436,282436,Reggae,2014-05-21T02:07:55Z,all-rights-reserved,344,29559,True,,19,finished,True,Bo Napoleon - I Am A King,2014-05-21 02:07:51+00:00
150220354,31676681,True,2,2014-05-19 06:42:08+00:00,False,0,228018,228018,Local,2014-05-19T06:42:08Z,all-rights-reserved,314,22647,True,,26,finished,True,Still The Only One - Ten Feet,2014-05-19 06:42:08+00:00
130175066,31676681,True,0,2014-01-18 19:09:09+00:00,False,0,166049,166049,Hawaii,2014-01-18T19:11:16Z,all-rights-reserved,13,955,True,,1,finished,True,Casey - Jungle / King Kekai - A$AP Peso Remix,2014-01-18 19:09:09+00:00
123484925,31676681,True,1,2013-12-06 06:15:04+00:00,False,0,319167,319167,FM,2013-12-06T06:15:06Z,all-rights-reserved,5,768,True,,1,finished,True,You've Gotta Friend Ft. Baby Bash & Lil Rob,2013-12-06 06:15:04+00:00
119544536,31676681,True,18,2013-11-11 02:39:16+00:00,False,0,247323,247323,Hawaii,2021-11-27T19:23:22Z,all-rights-reserved,1478,132749,True,,181,finished,True,Roman - Paradise,2013-11-11 02:39:16+00:00
117746881,31676681,True,12,2013-10-30 08:36:05+00:00,False,0,182377,182377,slumerican,2017-01-03T17:04:41Z,all-rights-reserved,2526,207452,True,,162,finished,True,Rittz- Always Gon Be (Feat. Mike Posner),2013-10-30 08:36:05+00:00
116798080,31676681,True,0,2013-10-24 04:08:03+00:00,False,0,320317,320317,Reggae,2013-10-24T04:19:42Z,all-rights-reserved,14,1111,True,,3,finished,True,Loving Feeling,2013-10-24 04:08:03+00:00
116443189,31676681,True,0,2013-10-21 23:15:09+00:00,False,0,246722,246722,CRSB,2013-10-21T23:15:10Z,all-rights-reserved,13,578,True,,3,finished,True,You & I,2013-10-21 23:15:09+00:00
116139691,31676681,True,1,2013-10-19 22:36:02+00:00,False,0,202258,202258,jawaiian,2013-10-19T22:36:04Z,all-rights-reserved,77,6506,True,,7,finished,True,Sink Or Swim (Original) Bo Napoleon Ft. Tenelle,2013-10-19 22:36:02+00:00
114606374,31676681,True,11,2013-10-09 21:01:22+00:00,False,0,237788,237788,Reggae,2013-10-09T21:01:23Z,all-rights-reserved,2580,240905,True,,130,finished,True,"Malino ""Second Chance""",2013-10-09 21:01:22+00:00
111027762,31676681,True,0,2013-09-18 04:39:48+00:00,False,0,210566,210566,adele,2013-09-18T04:39:49Z,all-rights-reserved,5,637,True,,1,finished,True,Bambu - Something - Decentlydope,2013-09-18 04:39:48+00:00
373708592,305370468,True,0,2017-12-24 03:04:52+00:00,False,0,104733,104733,,2017-12-24T03:04:58Z,all-rights-reserved,1,10,True,,0,finished,True,GOODNIGHT,2017-12-24 03:04:52+00:00
1004374624,959327206,True,1,2021-03-10 21:41:49+00:00,False,0,174864,174864,,2021-03-10T21:41:52Z,all-rights-reserved,0,8,True,,0,finished,True,Social media and mental health,2021-03-10 21:41:49+00:00
36670547,11512802,True,0,2012-02-15 04:41:29+00:00,True,8,22133,22133,,2012-02-15T04:46:02Z,all-rights-reserved,0,36,True,,0,finished,True,SJ,2012-02-15 04:41:29+00:00
35295835,11512802,True,0,2012-02-02 04:00:01+00:00,False,0,242403,242403,,2012-02-02T04:00:18Z,all-rights-reserved,0,49,True,,0,finished,True,El Acordeon Fantasmagorico,2012-02-02 04:00:01+00:00
35295024,11512802,True,0,2012-02-02 03:49:05+00:00,False,0,21061,21061,,2012-02-02T03:49:06Z,all-rights-reserved,0,2,True,,0,finished,True,Trato Verbal,2012-02-02 03:49:05+00:00
404199399,402037761,True,0,2018-02-23 20:37:02+00:00,False,0,329642,329642,Trap,2018-02-24T10:29:45Z,all-rights-reserved,2,10,True,,0,finished,True,Phased Approach_Sombre_Trap/SlowBounce/SCREW Beat.,2018-02-23 20:37:02+00:00
402602673,402037761,True,0,2018-02-20 19:12:28+00:00,False,0,289516,289516,Hip Hop,2018-02-21T22:51:59Z,all-rights-reserved,2,39,True,,0,finished,True,>>> From 21 To 23___ Psychedelic Sleepless night,2018-02-20 19:12:28+00:00
402595725,402037761,True,0,2018-02-20 18:57:02+00:00,True,1,256076,256076,Trap,2018-02-20T18:57:28Z,all-rights-reserved,3,38,True,,0,finished,True,"Free***Sombre Butin _ Sombre/Dirty Trap beat+++ Please, read the comment to get a multitrack..",2018-02-20 18:57:02+00:00
401916105,402037761,True,0,2018-02-19 13:13:11+00:00,False,0,320081,320081,Hip-hop & Rap,2018-02-21T22:52:17Z,all-rights-reserved,3,29,True,,0,finished,True,***Trompe_La_Mort_ Trap/POP/Psyche Beats,2018-02-19 13:13:11+00:00
401521833,402037761,True,0,2018-02-18 17:23:28+00:00,False,0,228461,228461,Trap,2018-02-21T22:52:43Z,all-rights-reserved,3,23,True,,0,finished,True,"xxxPHAMTOM POWER(Trap, Astract, Future Bass)",2018-02-18 17:23:28+00:00
401519643,402037761,True,0,2018-02-18 17:18:29+00:00,False,0,235723,235723,Trap,2018-02-21T22:53:02Z,all-rights-reserved,1,16,True,,0,finished,True,xxxDogs Are Alive - Trap,2018-02-18 17:18:29+00:00
401519328,402037761,True,4,2018-02-18 17:17:47+00:00,True,1,193768,193768,Trap,2018-04-20T21:55:35Z,all-rights-reserved,24,134,True,,7,finished,True,FREE BEAT !!!Angst - Horror Trap Beat!!! Read the description to get a multitrack,2018-02-18 17:17:47+00:00
163444961,34399355,True,0,2014-08-16 20:38:12+00:00,True,8,273160,273160,Rock,2014-08-16T20:38:14Z,cc-by-nc-sa,1,240,True,,0,finished,True,Os Outros - A melhor coisa do mundo,2014-08-16 20:38:12+00:00
231544918,72549022,True,2,2015-11-04 17:50:01+00:00,False,0,4800528,4800528,techno,2016-03-21T09:35:47Z,all-rights-reserved,19,378,True,,6,finished,True,JP & Tarek B2B Mix (Experiment),2015-11-04 17:50:01+00:00
162993949,72549022,True,0,2014-08-13 17:23:55+00:00,False,0,1147090,1147090,Dutch,2014-08-13T17:25:27Z,all-rights-reserved,13,79,True,,4,finished,True,JayPee - Dutch Remix,2014-08-13 17:23:55+00:00
355632338,292167499,True,0,2017-11-14 16:28:30+00:00,False,0,234182,234182,Jazz y Blues,2017-11-14T16:28:32Z,all-rights-reserved,0,31,True,,0,finished,True,Smooth - Jazzy Sunday,2017-11-14 16:28:30+00:00
314608477,292167499,True,3,2017-03-26 22:46:09+00:00,False,0,220546,220546,Deep House,2017-04-01T18:57:30Z,all-rights-reserved,1,69,True,,0,finished,True,Smooth - Mickey House,2017-03-26 22:46:09+00:00
729725392,734383816,True,0,2019-12-18 00:03:37+00:00,False,0,147696,147696,Rock,2019-12-18T00:03:37Z,all-rights-reserved,0,1,True,,0,finished,True,Once bitten twice shy,2019-12-18 00:03:37+00:00
723379870,734383816,True,0,2019-12-05 23:21:45+00:00,False,0,266318,266318,Disco,2019-12-05T23:23:38Z,all-rights-reserved,3,38,True,,0,finished,True,Disco,2019-12-05 23:21:45+00:00
723375745,734383816,True,0,2019-12-05 23:11:35+00:00,False,0,491964,491964,Rock,2019-12-05T23:11:41Z,all-rights-reserved,0,0,True,,0,finished,True,Never Been Before,2019-12-05 23:11:35+00:00
719490541,734383816,True,0,2019-11-27 23:14:23+00:00,False,0,305528,305528,,2019-11-27T23:14:23Z,all-rights-reserved,0,0,True,,0,finished,True,Sea Grey,2019-11-27 23:14:23+00:00
713842192,734383816,True,1,2019-11-16 20:00:37+00:00,False,0,182230,182230,Rock,2019-11-17T06:30:27Z,all-rights-reserved,3,103,True,,1,finished,True,Pretty Girl,2019-11-16 20:00:37+00:00
713488840,734383816,True,0,2019-11-15 23:17:33+00:00,False,0,266136,266136,,2019-11-15T23:17:33Z,all-rights-reserved,0,4,True,,0,finished,True,Misplaced,2019-11-15 23:17:33+00:00
713488837,734383816,True,0,2019-11-15 23:17:32+00:00,False,0,229042,229042,,2019-11-15T23:17:32Z,all-rights-reserved,1,6,True,,0,finished,True,EX,2019-11-15 23:17:32+00:00
545002578,508646352,True,0,2018-12-14 19:12:25+00:00,False,0,115941,115941,,2018-12-14T19:12:39Z,all-rights-reserved,1,10,True,,0,finished,True,red beam freestyle -  nfg newski.mp3,2018-12-14 19:12:25+00:00
544998702,508646352,True,0,2018-12-14 19:02:21+00:00,False,0,263260,263260,,2018-12-14T19:02:42Z,all-rights-reserved,2,9,True,,0,finished,True,No Emotion,2018-12-14 19:02:21+00:00
528411576,508646352,True,0,2018-11-12 01:54:57+00:00,False,0,208710,208710,,2018-11-12T01:55:08Z,all-rights-reserved,10,558,True,,0,finished,True,"NFG_Newski - Gassed Up (ft. J AK-47, Lil Stormy).mp3",2018-11-12 01:54:57+00:00
139921495,18440366,True,1,2014-03-16 22:18:32+00:00,False,0,180810,180810,Piano,2016-03-29T12:07:08Z,all-rights-reserved,1,73,True,,0,finished,True,Piano Improv 01,2014-03-16 22:18:32+00:00
105219015,18440366,True,2,2013-08-13 10:12:14+00:00,False,1,242333,242333,Pop,2013-08-28T14:57:04Z,all-rights-reserved,3,139,True,,0,finished,True,07 13 Idea 07,2013-08-13 10:12:14+00:00
102366701,18440366,True,0,2013-07-24 05:38:55+00:00,False,0,255605,255605,Balad ,2013-07-24T06:10:12Z,all-rights-reserved,0,280,True,,0,finished,True,One And One Is Three 1st year edition,2013-07-24 05:38:55+00:00
90943398,18440366,True,1,2013-05-06 04:46:00+00:00,True,23,252706,252706,Ballad,2013-07-24T06:08:53Z,all-rights-reserved,2,466,True,,1,finished,True,Christine Gladbach - Song for you,2013-05-06 04:46:00+00:00
89907543,18440366,True,0,2013-04-28 21:13:52+00:00,False,0,39081,39081,,2013-04-28T21:14:22Z,all-rights-reserved,2,81,True,,1,finished,True,Song for you - Preview,2013-04-28 21:13:52+00:00
79558661,18440366,True,1,2013-02-16 21:42:04+00:00,False,0,188099,188099,,2013-02-16T21:48:21Z,all-rights-reserved,4,291,True,,1,finished,True,Dont you worry child (Swedish House Mafia) Acoustic Piano Cover,2013-02-16 21:42:04+00:00
74574542,18440366,True,0,2013-01-11 23:42:27+00:00,False,0,269581,269581,,2013-01-11T23:43:42Z,all-rights-reserved,2,103,True,,0,finished,True,Game for two (Instrumental),2013-01-11 23:42:27+00:00
72645454,18440366,True,0,2012-12-26 19:51:01+00:00,False,0,29625,29625,,2012-12-26T20:16:31Z,all-rights-reserved,2,115,True,,0,finished,True,One and one is threee polyphonic,2012-12-26 19:51:01+00:00
72110630,18440366,True,0,2012-12-21 18:42:27+00:00,False,0,30566,30566,,2012-12-21T18:42:27Z,all-rights-reserved,2,178,True,,0,finished,True,23 11 12 childrens eyes vocal demo1,2012-12-21 18:42:27+00:00
60328716,18440366,True,0,2012-09-18 19:33:37+00:00,True,3,194839,194839,Pop,2013-11-18T22:32:45Z,all-rights-reserved,2,325,True,,0,finished,True,Song 7 instrumental,2012-09-18 19:33:37+00:00
59990447,18440366,True,0,2012-09-15 21:24:39+00:00,False,0,321361,321361,Pop,2012-11-15T15:00:52Z,all-rights-reserved,6,432,True,,0,finished,True,Biagio Lobascio - one and one is three,2012-09-15 21:24:39+00:00
85689454,39728224,True,0,2013-03-31 01:10:15+00:00,True,4,138879,138879,,2013-03-31T01:12:09Z,all-rights-reserved,5,84,True,,0,finished,True,just a short cover of dan sebenarnya by yuna NO HATE PLSS with jawahir !,2013-03-31 01:10:15+00:00
84207741,39728224,True,0,2013-03-21 03:04:12+00:00,True,1,31219,31219,,2013-03-21T03:04:20Z,all-rights-reserved,3,33,True,,0,finished,True,cups by meeee,2013-03-21 03:04:12+00:00
14871085,4581844,True,0,2011-05-08 00:18:11+00:00,False,0,0,0,Elctro,2011-05-08T00:18:12Z,all-rights-reserved,0,0,True,,0,processing,True,Electro,2011-05-08 00:18:11+00:00
131067977,76838538,True,0,2014-01-24 00:37:51+00:00,False,0,14472,14472,,2014-01-24T00:37:58Z,all-rights-reserved,0,305,True,,0,finished,True,Mc cris prévia bonde das novinha boca braba,2014-01-24 00:37:51+00:00
131066964,76838538,True,0,2014-01-24 00:30:09+00:00,True,6,22310,22310,,2014-02-05T16:54:18Z,cc-by,0,101,True,,0,finished,True,Mc cris - Aaah nega,2014-01-24 00:30:09+00:00
189865637,137221583,True,0,2015-02-07 00:02:04+00:00,False,0,209495,209495,,2015-02-07T00:02:29Z,all-rights-reserved,1,46,True,,0,finished,True,King.R foll ya remix,2015-02-07 00:02:04+00:00
468054282,189467567,True,0,2018-07-06 10:14:45+00:00,False,0,202571,202571,Jazz & Blues,2018-07-06T10:14:45Z,all-rights-reserved,0,3,True,,0,finished,True,Oot O' Noowheh wk3_02,2018-07-06 10:14:45+00:00
465099891,189467567,True,0,2018-06-29 13:47:42+00:00,False,0,202571,202571,,2018-06-29T13:47:42Z,all-rights-reserved,0,8,True,,0,finished,True,Out Of Nowhere take2 (bt Wk 3),2018-06-29 13:47:42+00:00
497314608,506139981,True,0,2018-09-09 04:35:54+00:00,False,0,103480,103480,,2018-09-09T04:35:54Z,all-rights-reserved,0,3,True,,0,finished,True,Asthma Wa Backgrounder,2018-09-09 04:35:54+00:00
1206135388,686886236,True,2,2022-01-29 18:41:08+00:00,False,0,246883,246883,Drum & Bass,2022-01-29T18:41:26Z,all-rights-reserved,3,50,True,,0,finished,True,COLT - The time is over,2022-01-29 18:41:08+00:00
1184742823,686886236,True,0,2021-12-25 11:09:50+00:00,True,0,222198,222198,Drum & Bass,2021-12-27T23:31:29Z,all-rights-reserved,3,50,True,,0,finished,True,Lose you,2021-12-25 12:05:00+00:00
1181395177,686886236,True,0,2021-12-20 22:17:42+00:00,False,0,244140,244140,Drum & Bass,2021-12-20T22:18:02Z,all-rights-reserved,4,57,True,,1,finished,True,Lie to me,2021-12-20 22:17:42+00:00
1171865530,686886236,True,0,2021-12-04 14:42:16+00:00,True,0,266083,266083,,2021-12-25T12:01:07Z,all-rights-reserved,5,45,True,,1,finished,True,Colt - pretty green eyes bootleg,2021-12-04 14:42:16+00:00
1164960109,686886236,True,1,2021-11-23 01:35:30+00:00,False,0,267468,267468,Drum & Bass,2021-11-23T15:44:26Z,all-rights-reserved,5,53,True,,0,finished,True,Addicted,2021-11-23 15:44:26+00:00
